loan_id,customer_id,institution_id,loan_amount,loan_status,interest_rate,loan_tenure_months,application_date,disbursement_date,maturity_date,emi_amount,purpose_of_loan
1767,1881,1351,765800.5,Overdue,11.03999996,36,22-01-2025,21-02-2025,06-02-2028,25084.08984,Hostel Fees
1768,1881,2041,431600.875,Active,12.10999966,36,11-01-2025,21-02-2025,06-02-2028,14357.13965,Course Fees
1769,2944,3871,344105.2813,Active,15.88000011,84,22-08-2023,29-09-2023,23-08-2030,6811.569824,Course Fees
1770,2944,830,615027,Active,14.14000034,48,05-03-2025,08-04-2025,18-03-2029,16850.83008,Course Fees + Living
1771,4102,4380,181410.9063,Active,11.09000015,48,09-06-2023,27-06-2023,06-06-2027,4696.879883,Hostel Fees
1772,4102,2290,502340.0625,Active,14.35000038,72,26-09-2022,29-10-2022,27-09-2028,10445.7998,Course Fees + Living
1773,1192,2988,416780.5625,Active,14.09000015,60,19-11-2022,29-11-2022,03-11-2027,9716.450195,Course Fees
1774,1192,2419,827001.1875,Active,16.20000076,84,02-04-2024,02-05-2024,27-03-2031,16518.57031,Course Fees + Living
1775,377,2065,318839.7188,Active,12.68000031,96,31-10-2024,01-12-2024,20-10-2032,5301.52002,Course Fees + Living
1776,377,235,512221.875,Defaulted,12.28999996,48,16-05-2024,28-05-2024,07-05-2028,13561.13965,Course Fees
1777,1957,3049,589399.25,Active,15.59000015,96,24-08-2022,23-09-2022,12-08-2030,10777.79004,Course Fees + Living
1778,1957,1037,821625.6875,Active,15.32999992,60,19-02-2024,31-03-2024,05-03-2029,19691.07031,Course Fees
1779,934,4883,295541.4063,Active,13.02000046,96,13-02-2022,30-03-2022,16-02-2030,4970.5,Course Fees + Living
1780,934,3991,730716.375,Active,14.64999962,84,21-03-2023,26-04-2023,20-03-2030,13956.15039,Course Fees
1781,543,1767,300395.8125,Active,11.97000027,36,26-05-2024,29-06-2024,14-06-2027,9973.099609,Course Fees
1782,543,3543,301292.9688,Active,13.69999981,72,19-02-2024,22-03-2024,19-02-2030,6159.629883,Course Fees
1783,3663,2628,486911.8438,Active,13.80000019,96,07-12-2023,22-12-2023,10-11-2031,8402.540039,Course Fees + Living
1784,3663,2870,579375,Overdue,13.31999969,60,05-09-2023,03-10-2023,06-09-2028,13277.41992,Living Expenses
1785,2054,2133,391350.5938,Active,9.449999809,84,28-06-2022,03-08-2022,27-06-2029,6386.040039,Course Fees
1786,2054,575,560010.375,Active,11.57999992,60,11-10-2024,22-10-2024,26-09-2029,12337.37012,Living Expenses
1787,630,4601,161986.5625,Active,16.79000092,96,02-05-2024,12-06-2024,01-05-2032,3076.659912,Equipment & Books
1788,630,2337,361903.7188,Active,14.14000034,72,27-11-2021,06-01-2022,06-12-2027,7483.52002,Course Fees + Living
1789,4985,2936,320667.2813,Active,12.97999954,48,11-11-2023,06-12-2023,15-11-2027,8599.860352,Equipment & Books
1790,4985,4387,244625.9531,Active,11.56999969,60,14-04-2023,10-05-2023,13-04-2028,5389.120117,Equipment & Books
1791,4065,4845,399743,Active,11.10000038,48,09-02-2025,23-02-2025,02-02-2029,10350.62988,Equipment & Books
1792,4065,88,571112.25,Overdue,11.36999989,72,08-05-2023,29-05-2023,27-04-2029,10979.33008,Course Fees
1793,2733,1581,736379,Active,9.279999733,84,19-03-2023,18-04-2023,12-03-2030,11953.94043,Course Fees + Living
1794,2733,3692,328648.2813,Active,10.76000023,72,12-08-2021,22-08-2021,22-07-2027,6214.779785,Course Fees
1795,4106,1298,376474.7813,Active,11.64999962,96,13-03-2022,26-03-2022,12-02-2030,6046.899902,Course Fees + Living
1796,4106,375,546860.875,Active,14.31000042,84,06-11-2023,02-12-2023,26-10-2030,10340.88965,Hostel Fees
1797,4344,1626,218172.6094,Active,11.88000011,72,20-07-2024,16-08-2024,16-07-2030,4251.620117,Course Fees + Living
1798,4344,1317,418504.0313,Active,11.17000008,60,12-06-2023,10-07-2023,13-06-2028,9134.530273,Course Fees
1799,1517,4470,320581.0625,Active,11.84000015,96,28-08-2022,27-09-2022,16-08-2030,5182.120117,Course Fees
1800,1517,2278,272252.8438,Active,12.93000031,36,14-04-2023,07-05-2023,21-04-2026,9164.639648,Course Fees
1801,1645,524,597363.125,Active,10.34000015,36,22-08-2022,05-10-2022,19-09-2025,19371.88086,Course Fees
1802,1645,4622,461150.3125,Active,10.21000004,48,04-12-2024,01-01-2025,11-12-2028,11742.87988,Equipment & Books
1803,984,815,249619.375,Active,9.270000458,72,03-10-2024,18-10-2024,17-09-2030,4533.669922,Equipment & Books
1804,984,4579,271757.9688,Active,11.55000019,96,25-11-2022,04-01-2023,23-11-2030,4349.419922,Equipment & Books
1805,3798,2784,248670.9063,Active,13,96,30-11-2023,24-12-2023,12-11-2031,4179.990234,Course Fees + Living
1806,3798,4350,197691.0469,Active,13.17000008,96,23-01-2025,14-02-2025,03-01-2033,3341.23999,Living Expenses
1807,1055,635,304523.1563,Active,12.93000031,72,07-01-2025,02-02-2025,02-01-2031,6101.399902,Course Fees
1808,1055,2275,196853.0469,Active,11.82999992,60,31-07-2023,13-09-2023,17-08-2028,4362.209961,Course Fees + Living
1809,404,2129,721467.75,Active,9.109999657,72,17-02-2023,22-03-2023,18-02-2029,13042.61035,Course Fees + Living
1810,404,4065,206946.1406,Active,11.19999981,36,26-07-2024,08-08-2024,24-07-2027,6794.560059,Course Fees + Living
1811,4314,1119,419012.1563,Overdue,10.82999992,36,08-07-2023,26-07-2023,10-07-2026,13684.74023,Equipment & Books
1812,4314,3069,259288.8438,Active,11.52000046,84,07-10-2023,09-11-2023,03-10-2030,4511.209961,Course Fees + Living
1813,3625,2729,282062.5625,Active,11.56999969,84,31-07-2021,14-08-2021,08-07-2028,4913.810059,Course Fees + Living
1814,3625,1622,449342.9688,Defaulted,12.47999954,72,07-11-2021,17-12-2021,16-11-2027,8897.169922,Course Fees
1815,3375,4403,232196.8438,Active,13.81000042,72,19-12-2022,20-01-2023,19-12-2028,4761.120117,Equipment & Books
1816,3375,2133,373861.625,Active,13.61999989,48,18-11-2024,16-12-2024,25-11-2028,10145.65039,Course Fees + Living
1817,3307,3035,786752.875,Active,11.07999992,60,25-03-2025,06-04-2025,11-03-2030,17139,Course Fees
1818,3307,2529,336915.6875,Active,11.18000031,48,20-07-2024,13-08-2024,23-07-2028,8737.80957,Course Fees + Living
1819,3090,362,865354.5,Active,15.80000019,36,11-03-2023,02-04-2023,17-03-2026,30339.16016,Course Fees
1820,3090,4120,494399.5,Active,15.60999966,84,27-08-2023,07-10-2023,31-08-2030,9711.150391,Equipment & Books
1821,3689,3016,399464.8438,Active,11.96000004,96,22-04-2022,21-05-2022,09-04-2030,6484.5,Course Fees + Living
1822,3689,4114,207109.3438,Active,11.27999973,36,25-01-2023,02-03-2023,14-02-2026,6808.240234,Course Fees + Living
1823,4049,1704,776775,Active,11.25,96,28-09-2024,28-10-2024,16-09-2032,12305.42969,Living Expenses
1824,4049,830,735588.9375,Active,11.18000031,60,20-05-2024,23-06-2024,28-05-2029,16059.58008,Course Fees
1825,4711,3042,741452.5,Defaulted,11.10999966,36,19-11-2023,16-12-2023,30-11-2026,24312.89063,Course Fees + Living
1826,4711,2994,422392.3438,Active,13.30000019,36,10-10-2022,21-10-2022,05-10-2025,14293.34961,Equipment & Books
1827,4243,913,259211.5781,Defaulted,12.84000015,60,22-11-2021,22-12-2021,26-11-2026,5876.939941,Course Fees
1828,4243,1711,395279.25,Active,12.14000034,72,19-11-2023,22-12-2023,20-11-2029,7756.330078,Course Fees
1829,3485,2063,321444.0938,Active,14.27000046,72,21-04-2025,10-05-2025,09-04-2031,6669.540039,Hostel Fees
1830,3485,964,271059.3438,Active,16.27000046,72,22-10-2021,29-11-2021,29-10-2027,5920.220215,Living Expenses
1831,2068,3146,398215.4375,Active,14.38000011,60,08-10-2024,19-10-2024,23-09-2029,9345.150391,Course Fees + Living
1832,2068,2195,190226.9063,Defaulted,15.21000004,84,27-08-2022,11-10-2022,04-09-2029,3693.540039,Course Fees
1833,4542,1908,242481.5625,Active,12.02999973,96,08-05-2024,07-06-2024,26-04-2032,3945.080078,Course Fees + Living
1834,4542,664,488142.125,Active,11.13000011,72,15-04-2024,24-05-2024,23-04-2030,9323.929688,Course Fees
1835,2243,3753,341507.8438,Active,16.23999977,96,01-05-2024,30-05-2024,18-04-2032,6375.100098,Course Fees + Living
1836,2243,2363,375315,Active,14.92000008,96,28-11-2024,23-12-2024,11-11-2032,6718.709961,Course Fees + Living
1837,4431,969,584505.375,Defaulted,14.06000042,96,22-12-2022,26-01-2023,15-12-2030,10173.65039,Hostel Fees
1838,4431,627,289414.1875,Defaulted,13.72000027,36,26-03-2024,17-04-2024,02-04-2027,9852.259766,Equipment & Books
1839,3274,2716,344982.375,Active,15.89000034,72,07-01-2024,03-02-2024,02-01-2030,7462.040039,Course Fees + Living
1840,3274,3862,519948.9375,Defaulted,13.22999954,72,24-12-2024,14-01-2025,14-12-2030,10501.66016,Equipment & Books
1841,2268,4100,216818.0469,Active,16.88999939,84,01-02-2024,12-02-2024,06-01-2031,4417.120117,Course Fees
1842,2268,3253,329319.4063,Closed,14.81000042,36,20-12-2021,04-01-2022,19-12-2024,11385.30957,Equipment & Books
1843,3242,4072,318606.6563,Active,9.319999695,72,25-07-2021,13-08-2021,13-07-2027,5794.200195,Course Fees + Living
1844,3242,3790,382350.7188,Active,9.25,48,29-04-2022,30-05-2022,09-05-2026,9560.870117,Course Fees
1845,133,1411,440472.6875,Defaulted,16.87000084,84,12-07-2024,28-07-2024,22-06-2031,8967.459961,Course Fees
1846,133,4275,273969.6875,Active,13.81000042,36,13-07-2023,04-08-2023,19-07-2026,9338.099609,Course Fees
1847,1187,4342,435455.9375,Overdue,11.44999981,60,06-12-2023,24-12-2023,27-11-2028,9564.959961,Equipment & Books
1848,1187,1128,776110.3125,Active,9.079999924,96,04-01-2023,09-02-2023,29-12-2030,11402.38965,Course Fees + Living
1849,2,4786,204156.375,Defaulted,12.64000034,60,22-04-2023,02-06-2023,06-05-2028,4607.359863,Course Fees
1850,2,1245,473974.9688,Active,12.64000034,72,22-02-2025,23-03-2025,20-02-2031,9424.889648,Course Fees + Living
1851,973,176,350672.0625,Active,12.69999981,72,08-06-2022,16-07-2022,14-06-2028,6983.140137,Living Expenses
1852,973,740,476483.7188,Defaulted,11.64000034,72,10-06-2024,03-07-2024,02-06-2030,9226.959961,Course Fees + Living
1853,4577,2365,268228.4375,Active,14.35000038,72,14-06-2024,09-07-2024,08-06-2030,5577.240234,Living Expenses
1854,4577,61,449820.1563,Overdue,11.34000015,72,03-06-2023,24-06-2023,23-05-2029,8640.589844,Living Expenses
1855,299,807,357914,Active,13.32999992,72,27-09-2023,27-10-2023,25-09-2029,7247.680176,Living Expenses
1856,299,1554,430313.0625,Defaulted,15.19999981,60,21-07-2023,22-08-2023,26-07-2028,10281.62988,Living Expenses
1857,1666,884,555170.8125,Defaulted,12.72000027,72,13-09-2023,28-10-2023,26-09-2029,11063.25977,Course Fees + Living
1858,1666,4051,595464,Defaulted,13.59000015,84,21-08-2021,04-09-2021,29-07-2028,11025.2002,Course Fees
1859,1159,1902,864208.8125,Active,11.06000042,96,06-12-2021,19-01-2022,08-12-2029,13604.19043,Equipment & Books
1860,1159,3954,372446.3438,Overdue,13.10999966,72,23-02-2025,30-03-2025,27-02-2031,7498.52002,Course Fees
1861,1264,4746,354548.7813,Active,15.75,48,20-01-2025,19-02-2025,29-01-2029,10003.46973,Course Fees
1862,1264,684,354548.7813,Closed,16.68000031,36,22-03-2022,01-04-2022,16-03-2025,12584.66992,Course Fees
1863,3074,4988,297921.125,Active,13.30000019,60,04-12-2021,04-01-2022,09-12-2026,6824.649902,Living Expenses
1864,3074,446,486558.5625,Active,12.67000008,96,21-01-2022,16-02-2022,05-01-2030,8088.149902,Course Fees + Living
1865,3518,693,966215.9375,Active,12.60999966,48,31-03-2025,27-04-2025,06-04-2029,25734.66016,Equipment & Books
1866,3518,2124,450400.1563,Active,11.61999989,96,10-12-2021,31-12-2021,19-11-2029,7227.5,Course Fees + Living
1867,4357,3402,264123.8125,Active,13.67000008,36,06-02-2024,25-02-2024,09-02-2027,8984.360352,Course Fees
1868,4357,3215,180257,Active,15.67000008,48,24-12-2024,23-01-2025,02-01-2029,5078.069824,Course Fees + Living
1869,4675,4199,429286.4375,Active,10.52999973,96,16-01-2025,25-02-2025,14-01-2033,6635.240234,Course Fees + Living
1870,4675,314,368114.5,Active,11.59000015,60,27-06-2022,16-07-2022,20-06-2027,8113.259766,Course Fees
1871,2328,2993,354911.3438,Active,12.31000042,72,06-08-2022,12-09-2022,11-08-2028,6995.660156,Course Fees
1872,2328,1241,279449.0313,Closed,11.64000034,36,07-08-2021,10-09-2021,25-08-2024,9233.839844,Course Fees + Living
1873,426,3226,398733.1563,Active,11.97999954,60,09-12-2024,29-12-2024,03-12-2029,8865.94043,Course Fees
1874,426,4448,402341.125,Active,13.85999966,48,07-08-2022,11-09-2022,21-08-2026,10965.95996,Course Fees + Living
1875,1974,3809,481007.3438,Active,16.20999908,60,07-09-2022,23-09-2022,28-08-2027,11750.33008,Living Expenses
1876,1974,4788,298434.8438,Active,14.64000034,60,17-10-2024,30-11-2024,04-11-2029,7044.140137,Course Fees
1877,3980,4263,694998.625,Defaulted,11.73999977,36,15-12-2024,11-01-2025,27-12-2027,22998.74023,Hostel Fees
1878,3980,2715,569004.625,Active,11.10999966,72,18-06-2024,13-07-2024,12-06-2030,10864.00977,Living Expenses
1879,505,1557,371727.25,Active,11.51000023,36,18-10-2024,03-11-2024,19-10-2027,12259.01953,Living Expenses
1880,505,1675,384157.875,Active,13.22000027,48,26-10-2024,10-12-2024,19-11-2028,10347.91992,Course Fees
1881,3946,16,564089.375,Active,13.59000015,72,18-05-2024,27-06-2024,27-05-2030,11500.86035,Living Expenses
1882,3946,1824,303073.2188,Active,11.72000027,48,29-03-2025,26-04-2025,05-04-2029,7939.049805,Equipment & Books
1883,3727,1726,476753.75,Active,14.47000027,84,14-10-2022,31-10-2022,24-09-2029,9059.360352,Course Fees + Living
1884,3727,4945,315605,Active,13.86999989,48,04-01-2023,08-02-2023,18-01-2027,8603.599609,Course Fees + Living
1885,561,2444,772468.1875,Active,11.86999989,96,23-07-2024,02-08-2024,21-06-2032,12499.55957,Living Expenses
1886,561,578,364401.2813,Active,9.050000191,36,31-01-2025,02-03-2025,15-02-2028,11596.50977,Course Fees + Living
1887,969,1966,224018.0469,Active,16.17000008,36,18-08-2024,11-09-2024,27-08-2027,7894.709961,Equipment & Books
1888,969,77,305182.9375,Active,14.22999954,60,09-11-2024,22-11-2024,27-10-2029,7137.22998,Course Fees
1889,1723,4309,276280.875,Overdue,13.36999989,60,16-07-2024,01-08-2024,06-07-2029,6338.939941,Equipment & Books
1890,1723,4741,276280.875,Active,16.97999954,60,30-11-2022,19-12-2022,23-11-2027,6862.959961,Hostel Fees
1891,674,2532,492074.1875,Active,12.72999954,96,08-12-2021,02-01-2022,21-11-2029,8195.080078,Course Fees
1892,674,3653,541794,Active,12.18999958,84,16-05-2022,27-05-2022,20-04-2029,9620.660156,Course Fees
1893,4177,2398,799268.375,Active,13.35000038,72,17-04-2022,24-05-2022,22-04-2028,16192.41992,Course Fees
1894,4177,2947,484478.0938,Active,16.03000069,60,27-11-2022,29-12-2022,03-12-2027,11788.37988,Course Fees
1895,602,2505,377263.875,Active,10.52999973,48,23-09-2021,07-10-2021,16-09-2025,9665.05957,Living Expenses
1896,602,4896,421407.4063,Active,11.72000027,96,16-10-2023,08-11-2023,27-09-2031,6785.439941,Course Fees + Living
1897,2792,1292,307980.6875,Active,9.359999657,72,30-07-2024,17-08-2024,17-07-2030,5606.819824,Course Fees + Living
1898,2792,2808,402709.4375,Active,10.48999977,96,27-01-2025,02-03-2025,19-01-2033,6215.069824,Hostel Fees
1899,1045,3173,263364.0938,Overdue,11.39999962,48,23-05-2022,05-06-2022,15-05-2026,6858.629883,Course Fees
1900,1045,4469,271704.4063,Defaulted,11.17000008,48,12-10-2023,02-11-2023,12-10-2027,7045.27002,Course Fees
1901,3356,3828,370963.6563,Active,10.36999989,96,29-10-2023,21-11-2023,10-10-2031,5701.830078,Course Fees
1902,3356,3053,479630.7813,Active,11.21000004,96,27-02-2025,09-04-2025,26-02-2033,7588.839844,Equipment & Books
1903,3737,1924,321112.0938,Active,13.67000008,84,15-12-2022,21-01-2023,15-12-2029,5958.419922,Course Fees
1904,3737,2961,653065.1875,Active,14.31000042,84,18-05-2023,28-05-2023,21-04-2030,12350.13965,Course Fees
1905,147,181,852628,Defaulted,12.22000027,48,12-11-2023,18-12-2023,27-11-2027,22543.81055,Equipment & Books
1906,147,3948,797403.3125,Active,12.67000008,36,01-06-2023,10-07-2023,24-06-2026,26741.41992,Course Fees
1907,37,3959,183820.7031,Active,13.85000038,96,05-03-2024,18-04-2024,07-03-2032,3177.379883,Course Fees + Living
1908,37,1793,478326.8438,Active,11.35000038,96,24-04-2024,23-05-2024,11-04-2032,7603.419922,Hostel Fees
1909,2739,3465,260315.9531,Defaulted,10.60000038,84,15-01-2023,21-02-2023,15-01-2030,4402.509766,Course Fees + Living
1910,2739,1034,951259.625,Closed,9.270000458,36,16-03-2022,26-04-2022,10-04-2025,30369.49023,Equipment & Books
1911,3736,2658,308552.375,Active,12.75,96,30-09-2024,06-11-2024,25-09-2032,5143.259766,Course Fees
1912,3736,4302,680973.3125,Active,12.94999981,84,19-07-2024,04-08-2024,29-06-2031,12369.95996,Course Fees
1913,4185,2505,377991.0938,Active,14.26000023,84,10-12-2022,22-12-2022,15-11-2029,7138.189941,Living Expenses
1914,4185,3662,730775.9375,Active,13.98999977,72,24-02-2025,10-04-2025,10-03-2031,15055.75,Course Fees
1915,378,829,237634,Active,12.14000034,36,18-07-2022,28-08-2022,12-08-2025,7908.779785,Course Fees + Living
1916,378,286,264239.875,Active,13.21000004,84,04-11-2023,02-12-2023,26-10-2030,4837.589844,Course Fees
1917,4388,1527,263740.0313,Active,15.85999966,36,02-10-2022,02-11-2022,17-10-2025,9253.900391,Course Fees
1918,4388,2639,357870.625,Active,14.76000023,48,03-09-2024,23-09-2024,02-09-2028,9916.860352,Course Fees + Living
1919,79,4253,519090.4375,Active,9.770000458,72,08-02-2025,18-03-2025,15-02-2031,9555.490234,Living Expenses
1920,79,1787,609258.9375,Active,11.43999958,72,03-08-2021,02-09-2021,02-08-2027,11734.88965,Equipment & Books
1921,199,1346,258995.2969,Active,11.60000038,72,19-08-2024,25-09-2024,25-08-2030,5009.149902,Course Fees + Living
1922,199,3794,314866.6563,Active,9.300000191,48,17-02-2023,03-04-2023,13-03-2027,7880.879883,Living Expenses
1923,1446,4774,305586,Overdue,11.89999962,72,11-09-2021,27-09-2021,27-08-2027,5958.859863,Course Fees
1924,1446,2083,351068.8125,Active,12.10999966,72,27-09-2024,29-10-2024,28-09-2030,6882.890137,Course Fees
1925,3439,170,316597.9375,Closed,13.64000034,36,19-11-2021,08-12-2021,22-11-2024,10765.99023,Course Fees
1926,3439,4835,786762.5,Active,12.43000031,60,16-04-2025,22-05-2025,26-04-2030,17671.08984,Course Fees
1927,1152,3005,733805.8125,Active,11.5,72,14-08-2024,25-09-2024,25-08-2030,14154.78027,Equipment & Books
1928,1152,2978,310363.125,Active,11.52999973,84,26-06-2022,02-08-2022,26-06-2029,5401.25,Course Fees
1929,826,1871,818173.5625,Active,15.86999989,72,13-02-2023,18-03-2023,14-02-2029,17689.67969,Living Expenses
1930,826,1215,547202.625,Defaulted,15.63000011,60,10-02-2022,05-03-2022,07-02-2027,13200.37012,Living Expenses
1931,2120,1486,499612.3125,Active,14.98999977,84,17-02-2023,24-03-2023,15-02-2030,9638.25,Course Fees + Living
1932,2120,3629,207981.1563,Active,16.46999931,48,25-09-2024,27-10-2024,06-10-2028,5944.919922,Living Expenses
1933,470,4438,449264.625,Active,10.77000046,48,22-11-2021,02-12-2021,11-11-2025,11561.41992,Course Fees
1934,470,4565,699805.3125,Active,10.39000034,36,20-10-2024,15-11-2024,31-10-2027,22708.58984,Hostel Fees
1935,1329,4210,304542.75,Active,12.11999989,96,17-06-2024,30-06-2024,19-05-2032,4970.589844,Equipment & Books
1936,1329,519,452146.6875,Defaulted,13.94999981,72,13-11-2021,29-11-2021,29-10-2027,9303.55957,Course Fees + Living
1937,4455,4388,437983.25,Active,11.02999973,48,31-03-2024,25-04-2024,04-04-2028,11326.62012,Course Fees
1938,4455,428,704059.6875,Active,10.57999992,36,10-08-2022,09-09-2022,24-08-2025,22909.61914,Course Fees
1939,1548,1850,333919.5938,Active,14.97000027,60,29-12-2021,21-01-2022,26-12-2026,7938.419922,Living Expenses
1940,1548,4434,602049.9375,Active,15.21000004,84,02-08-2024,04-09-2024,30-07-2031,11690.33984,Course Fees + Living
1941,192,920,216950.2188,Active,14.10999966,48,30-06-2023,19-07-2023,28-06-2027,5940.169922,Course Fees
1942,192,4233,390252.7813,Active,14.84000015,84,06-08-2023,02-09-2023,27-07-2030,7496.509766,Course Fees
1943,3348,1840,229623.2813,Active,14.36999989,60,04-09-2024,24-09-2024,29-08-2029,5387.490234,Course Fees + Living
1944,3348,2,424225.75,Active,13.64999962,60,21-10-2023,10-11-2023,14-10-2028,9794.05957,Course Fees
