indicator_id,state_id,quarter,gdp_growth_rate,inflation_rate,unemployement_rate,education_spending_percent,per_capita_income,literacy_rate
1241,12,2023-Q1,5.900000095,6.949999809,8.760000229,4.800000191,188543.2656,62.27000046
1242,12,2023-Q2,3.440000057,4.460000038,4.769999981,3.549999952,144742.7656,65.73000336
1243,12,2023-Q3,4.96999979,6.820000172,8.630000114,3.319999933,158394.4844,75.56999969
1244,12,2023-Q4,3.980000019,5.389999866,6.190000057,4.230000019,234134.75,69.87000275
1245,12,2024-Q1,3.5,5.409999847,9.970000267,4.369999886,212125.5,76.84999847
1246,12,2024-Q2,3.210000038,4.539999962,9.020000458,3.839999914,167217.7969,70.69000244
1247,12,2024-Q3,3.930000067,7.099999905,4,2.779999971,167993.9063,67.91999817
1248,12,2024-Q4,4.960000038,7.070000172,8.430000305,4.920000076,151249.5938,66.56999969
1249,5,2019-Q1,3.200000048,4.730000019,9.989999771,3.430000067,244023.0156,72
1250,5,2019-Q2,4.489999771,4.150000095,5.389999866,2.700000048,156813.2031,69.36000061
1251,5,2019-Q3,6.480000019,6.630000114,5.570000172,5,144648.5938,64.15000153
1252,5,2019-Q4,3.880000114,5.139999866,5.340000153,3.900000095,191177.4063,72.52999878
1253,5,2020-Q1,3.049999952,7.409999847,6.849999905,3.650000095,134384.875,70.20999908
1254,5,2020-Q2,2.369999886,5.75,6.309999943,4.800000191,180818.4219,74.18000031
1255,5,2020-Q3,3.630000114,6.849999905,10.52999973,4.920000076,167108.7656,65.81999969
1256,5,2020-Q4,2.089999914,7.039999962,7.860000134,4.400000095,203527.5781,63.86000061
1257,5,2021-Q1,2.630000114,4.130000114,6.389999866,3.849999905,205619.4063,62.27000046
1258,5,2021-Q2,4.300000191,4.239999771,8.449999809,2.599999905,170388.8594,78.98999786
1259,5,2021-Q3,2.5,6.800000191,7.21999979,4.559999943,168348.125,77.62000275
1260,5,2021-Q4,2.75999999,5.590000153,8.920000076,4.659999847,206446.625,77.98999786
1261,5,2022-Q1,3.079999924,5.78000021,5.829999924,4.639999866,147340.25,64.30000305
1262,5,2022-Q2,3.019999981,7.230000019,7.090000153,3.019999981,229437.2344,65.11000061
1263,5,2022-Q3,5.300000191,7.269999981,8.869999886,4.730000019,224521.6719,64.59999847
1264,5,2022-Q4,5.440000057,5.159999847,7.53000021,3.029999971,149161.9844,65.81999969
1265,5,2023-Q1,4.159999847,6.730000019,9.489999771,4.71999979,143024.5313,60.91999817
1266,5,2023-Q2,5.199999809,5.320000172,7.960000038,4.710000038,153699.9375,62.04000092
1267,5,2023-Q3,5.179999828,5.510000229,5.659999847,4.019999981,141123.9531,66.16999817
1268,5,2023-Q4,4.900000095,7.21999979,6.46999979,3.930000067,193438.0469,79.5
1269,5,2024-Q1,5.570000172,4.460000038,7.730000019,2.75999999,142405.6094,62.88999939
1270,5,2024-Q2,3.799999952,4.789999962,7.949999809,4.190000057,142606.0313,64.55000305
1271,5,2024-Q3,4.300000191,6.019999981,9.649999619,4.619999886,147092.4375,76.73999786
1272,5,2024-Q4,3.690000057,7.340000153,6.070000172,3.319999933,235174,63.97999954
1273,26,2019-Q1,6.159999847,4.489999771,2.549999952,6.920000076,300095.3125,80.44999695
1274,26,2019-Q2,8.140000343,4.070000172,2.75999999,6.25,260554.7969,90.76000214
1275,26,2019-Q3,8.359999657,3.359999895,4.449999809,5.510000229,274805.875,83.95999908
1276,26,2019-Q4,8.710000038,4.539999962,4.179999828,6.599999905,353068.0625,84.05999756
1277,26,2020-Q1,4.940000057,3.690000057,5.440000057,5.690000057,371449.5313,88.34999847
1278,26,2020-Q2,5.050000191,4.889999866,3.599999905,6.159999847,338577.0625,93.77999878
1279,26,2020-Q3,3.910000086,3.720000029,3.25999999,6.380000114,387051.1875,86.77999878
1280,26,2020-Q4,5.059999943,4.860000134,4.260000229,6.260000229,202621.8125,91.30000305
1281,26,2021-Q1,7.190000057,5.809999943,2.880000114,5.909999847,209311.7344,94.12999725
1282,26,2021-Q2,6.269999981,5.760000229,5.840000153,6.329999924,221988.4375,90.36000061
1283,26,2021-Q3,5.78000021,4.150000095,4.980000019,6.03000021,314117.125,81.91999817
1284,26,2021-Q4,6.179999828,5.150000095,2.450000048,5.659999847,213683.0625,90.27999878
1285,26,2022-Q1,7.670000076,5.710000038,3.089999914,4.550000191,304900.3438,82.38999939
1286,26,2022-Q2,7.820000172,5.670000076,4.21999979,5.130000114,263625.4375,87.30000305
1287,26,2022-Q3,7.71999979,4.929999828,4.929999828,5.010000229,257589.5313,86.56999969
1288,26,2022-Q4,7.840000153,5.579999924,2.640000105,5.619999886,379205.8438,87.73000336
1289,26,2023-Q1,8,3.289999962,4.670000076,4.340000153,339502.5,83.41999817
1290,26,2023-Q2,6.199999809,4.909999847,2.390000105,4.380000114,292185.5938,80.54000092
1291,26,2023-Q3,7.090000153,3.619999886,3.450000048,6.849999905,370664.0313,83.19000244
1292,26,2023-Q4,7.320000172,4.239999771,4.21999979,5.619999886,314873.4688,92.33000183
1293,26,2024-Q1,7.849999905,4.170000076,3.049999952,5.380000114,282983.8438,82.72000122
1294,26,2024-Q2,6.710000038,4.309999943,3.720000029,5.289999962,271242.2188,80.31999969
1295,26,2024-Q3,8.409999847,4.079999924,3.75,4.199999809,207975.2344,88.16000366
1296,26,2024-Q4,6.429999828,5.769999981,4.650000095,5.71999979,270237.0938,90.33999634
1297,4,2019-Q1,3.599999905,7.380000114,5.869999886,2.529999971,206273.6406,73.44999695
1298,4,2019-Q2,4.949999809,6.289999962,6.269999981,4.300000191,207694.0781,63.81999969
1299,4,2019-Q3,3.480000019,6.119999886,6.300000191,3.950000048,123976.1719,66.25
1300,4,2019-Q4,5.079999924,6.639999866,9.470000267,4.420000076,175722.5,76.76999664
1301,4,2020-Q1,3.220000029,4.869999886,8.93999958,3.960000038,167506.1875,75
1302,4,2020-Q2,3.029999971,4.960000038,9.31000042,2.579999924,218030.1094,79.01999664
1303,4,2020-Q3,3.779999971,6.46999979,10.48999977,3.00999999,232892.9219,60.36999893
1304,4,2020-Q4,3.319999933,5.429999828,8.68999958,4.789999962,179499.9375,78.81999969
1305,4,2021-Q1,4.039999962,7.409999847,5.610000134,4.630000114,249564.0625,65.22000122
1306,4,2021-Q2,4.989999771,6.380000114,8.170000076,4.21999979,220169.1875,72.58000183
1307,4,2021-Q3,3.619999886,7.340000153,6.449999809,3.75,131137.8438,66.41999817
1308,4,2021-Q4,3.200000048,6.579999924,8.510000229,4.03000021,125886.8125,64.12999725
1309,4,2022-Q1,5.849999905,5.159999847,4.360000134,3.950000048,185578.2969,79.31999969
1310,4,2022-Q2,3.900000095,6.320000172,9.539999962,2.589999914,236856.375,76.72000122
1311,4,2022-Q3,3.430000067,4.489999771,7.179999828,3.900000095,203107.1875,72.76000214
1312,4,2022-Q4,5.940000057,6.690000057,7.579999924,2.660000086,144771.875,70.56999969
1313,4,2023-Q1,5.929999828,7.119999886,8.319999695,2.930000067,236407.8125,65.13999939
1314,4,2023-Q2,3.680000067,4.360000134,5.110000134,3.599999905,151035.3281,74.83999634
1315,4,2023-Q3,3.650000095,4.679999828,9.5,2.589999914,165395.2813,65.26000214
1316,4,2023-Q4,3.079999924,7.489999771,5.559999943,4.739999771,141921.2188,64.45999908
1317,4,2024-Q1,5.960000038,5.929999828,5.5,3.400000095,249027.2031,60.63999939
1318,4,2024-Q2,3.059999943,6.710000038,4.119999886,3.160000086,129572.2266,79.80000305
1319,4,2024-Q3,5.579999924,5.190000057,8.81000042,2.569999933,124288.6328,79.88999939
1320,4,2024-Q4,4.5,7.389999866,5.619999886,4.920000076,161747.8281,67.23999786
1321,14,2019-Q1,8.430000305,5.010000229,3.869999886,4.449999809,275968.375,85.08000183
1322,14,2019-Q2,6.989999771,4.840000153,3.339999914,5.25,248981.0156,81.36000061
1323,14,2019-Q3,6.96999979,3.789999962,3.559999943,6.769999981,245497.1406,84.11000061
1324,14,2019-Q4,8.760000229,5.099999905,3.349999905,6.460000038,379700.2813,82.79000092
1325,14,2020-Q1,4.380000114,4.579999924,5.559999943,5.550000191,260136.6406,87.08999634
1326,14,2020-Q2,5.039999962,3.170000076,6.860000134,6.170000076,350697.5625,84.80000305
1327,14,2020-Q3,4.599999905,4.550000191,5.039999962,5.28000021,300045.375,92.05999756
1328,14,2020-Q4,3.900000095,5.630000114,6.360000134,4.269999981,245248.7031,82.76999664
1329,14,2021-Q1,5.329999924,5.429999828,3.74000001,5.789999962,203243.0313,90.01999664
1330,14,2021-Q2,5.420000076,5.989999771,2.529999971,5.349999905,344248.3125,87
1331,14,2021-Q3,5.449999809,3.99000001,2.74000001,4.010000229,383816.9688,91.01999664
1332,14,2021-Q4,7.139999866,3.069999933,2.809999943,6.239999771,383430.7188,91.52999878
1333,14,2022-Q1,8.279999733,3.539999962,3.309999943,6.880000114,262054.75,90
1334,14,2022-Q2,6.730000019,4.010000229,2.99000001,6.179999828,371340.9063,91.76000214
1335,14,2022-Q3,7.329999924,3.019999981,2.650000095,6.639999866,280475.5625,83.51999664
1336,14,2022-Q4,6.989999771,5.730000019,4.389999866,5.610000134,335494.8438,87.01999664
1337,14,2023-Q1,7.860000134,5.159999847,4.010000229,4.010000229,355246.3125,86.77999878
1338,14,2023-Q2,6.829999924,3.569999933,4.21999979,4.449999809,273795.7813,82.76999664
1339,14,2023-Q3,6.489999771,3.049999952,2.819999933,6.210000038,265109.8438,91.86000061
1340,14,2023-Q4,6.480000019,3.319999933,3.839999914,6.559999943,297257.0625,90.23999786
1341,14,2024-Q1,7.849999905,3.720000029,3.5,5.550000191,284211.9063,86.87000275
1342,14,2024-Q2,7.929999828,4.590000153,2.089999914,5.929999828,370890.0313,90.33999634
1343,14,2024-Q3,6.210000038,4.710000038,4.920000076,5.730000019,257974.3438,91.52999878
1344,14,2024-Q4,8.029999733,4.46999979,4.980000019,6.570000172,350984.8438,93.63999939
1345,13,2019-Q1,8.359999657,3.630000114,3.910000086,6.659999847,208660.1406,88.73000336
1346,13,2019-Q2,7.880000114,4.670000076,4.880000114,4.119999886,203127.9063,84.84999847
1347,13,2019-Q3,7.159999847,3.809999943,3.289999962,6.730000019,380407.5625,94.01000214
1348,13,2019-Q4,8.569999695,5.429999828,3.319999933,4.539999962,332894.0938,89.22000122
1349,13,2020-Q1,4.409999847,3.609999895,4.159999847,4.510000229,291284.125,90.01000214
1350,13,2020-Q2,4.71999979,3.769999981,4.46999979,6.800000191,260149.8438,88.37000275
1351,13,2020-Q3,4.230000019,3.940000057,3.25999999,4.019999981,387905.5,91.88999939
1352,13,2020-Q4,4,5.46999979,3.410000086,6.070000172,314326.5,87.58999634
1353,13,2021-Q1,6.449999809,5.769999981,4.909999847,6.71999979,277186.4688,80.37999725
1354,13,2021-Q2,5.099999905,4.070000172,2.519999981,4.300000191,253653.7969,88.40000153
1355,13,2021-Q3,5.849999905,5.690000057,5.21999979,6.71999979,305822.8125,93.91999817
1356,13,2021-Q4,5.039999962,4.070000172,3.130000114,4.860000134,296199,86.97000122
1357,13,2022-Q1,6.739999771,4.5,3.140000105,6.670000076,213685.3438,84.97000122
1358,13,2022-Q2,8.159999847,4.079999924,3.180000067,4.639999866,371162.5,86
1359,13,2022-Q3,6.400000095,4.619999886,4.619999886,6.010000229,277834.4688,89.68000031
1360,13,2022-Q4,7.150000095,3.819999933,4.110000134,5.519999981,296016.8125,83.09999847
1361,13,2023-Q1,8.119999886,3.980000019,3.779999971,6.769999981,290106.3125,80.73000336
1362,13,2023-Q2,7.079999924,5.380000114,3.630000114,5.760000229,387606.875,88.19000244
1363,13,2023-Q3,7.300000191,5.820000172,2.190000057,6.630000114,347978.1563,84.05999756
1364,13,2023-Q4,8.039999962,4.690000057,3.789999962,5.489999771,329096.3125,80.70999908
1365,13,2024-Q1,6.360000134,3.720000029,4.699999809,5.960000038,320785,87.59999847
1366,13,2024-Q2,6.659999847,3.450000048,4.730000019,6.170000076,227222.0469,87.19999695
1367,13,2024-Q3,7.230000019,3.480000019,2.720000029,5.940000057,204140.125,91.29000092
1368,13,2024-Q4,8.010000229,4.25,3.799999952,4.820000172,336385.4375,80.62000275
1369,21,2019-Q1,5.550000191,6.230000019,7.630000114,3.420000076,158764.4531,73.16999817
1370,21,2019-Q2,3.230000019,5.239999771,6.46999979,3.539999962,129403.2188,66.80999756
1371,21,2019-Q3,5.559999943,6.090000153,4.78000021,2.640000105,184470.0469,73.12000275
1372,21,2019-Q4,3.00999999,5.590000153,6.519999981,4.519999981,146364.3281,79.30999756
1373,21,2020-Q1,1.909999967,6.230000019,7.78000021,4.090000153,197457.3594,73.30999756
1374,21,2020-Q2,3.859999895,4.639999866,9.909999847,4.739999771,172157.625,79.41999817
1375,21,2020-Q3,2.230000019,4.070000172,10.27000046,4.730000019,247602.5156,72.26000214
1376,21,2020-Q4,2.319999933,5.059999943,8.460000038,4.730000019,184240.3281,76.72000122
1377,21,2021-Q1,4.320000172,4.519999981,9.789999962,4.210000038,177409.4688,78.44000244
1378,21,2021-Q2,4.769999981,5.159999847,10.56999969,3.940000057,128611.5469,76.23999786
1379,21,2021-Q3,5.070000172,6.829999924,9.729999542,2.75999999,209974.625,69.72000122
1380,21,2021-Q4,2.480000019,7.079999924,11.47999954,3.75999999,242724.9219,73.01999664
1381,21,2022-Q1,3.460000038,5.590000153,7.059999943,4.579999924,206065.9375,68.12000275
1382,21,2022-Q2,6.269999981,6.929999828,6.460000038,4.389999866,120903.3281,68.81999969
1383,21,2022-Q3,4.460000038,5.619999886,6.730000019,4.869999886,145552.9219,71.73000336
1384,21,2022-Q4,4.960000038,4.389999866,7.760000229,4.550000191,172550.7031,63.09000015
1385,21,2023-Q1,3.160000086,4.25,8.350000381,3.420000076,126543.7188,75.81999969
1386,21,2023-Q2,4.539999962,5.699999809,5.46999979,3.900000095,249348.3906,76.34999847
1387,21,2023-Q3,4.050000191,5.949999809,8.170000076,4.480000019,205211.6406,76.29000092
1388,21,2023-Q4,6.019999981,7.019999981,4.170000076,2.660000086,132243.7344,71.80999756
1389,21,2024-Q1,4.409999847,7.389999866,5.800000191,3.380000114,129084.0781,78.73000336
1390,21,2024-Q2,5.119999886,6.860000134,6.619999886,4.380000114,235424.6406,62.29999924
1391,21,2024-Q3,4.610000134,6.559999943,9.640000343,4.480000019,243294.9531,78.76000214
1392,21,2024-Q4,4.010000229,4.789999962,4.340000153,4.690000057,187077.7031,71.52999878
1393,27,2019-Q1,3.089999914,7.349999905,7.460000038,3.579999924,198198.2031,73.33999634
1394,27,2019-Q2,3.210000038,4.840000153,6.940000057,3.130000114,212147.7969,77.79000092
1395,27,2019-Q3,4.440000057,7.360000134,8.880000114,4.519999981,177615.0156,71.93000031
1396,27,2019-Q4,3.880000114,5.059999943,6.440000057,4.900000095,179656.9531,64.47000122
1397,27,2020-Q1,3.339999914,4.769999981,11.64000034,2.529999971,238443.0625,60.43999863
1398,27,2020-Q2,2.480000019,5.25,8.350000381,4.389999866,175718.7344,67.18000031
1399,27,2020-Q3,2.069999933,6.150000095,9.319999695,4.369999886,157528.25,79.41999817
1400,27,2020-Q4,3.430000067,5.840000153,7.199999809,4.71999979,125948.5625,70.34999847
1401,27,2021-Q1,2.650000095,6.849999905,8.909999847,4.119999886,159190.875,62.16999817
1402,27,2021-Q2,4.829999924,6.050000191,8.699999809,4.960000038,162067.7813,72.98000336
1403,27,2021-Q3,4.059999943,5.730000019,8.880000114,4.610000134,187648.5,62
1404,27,2021-Q4,3.630000114,5.659999847,6.639999866,4.559999943,219067,63.47999954
1405,27,2022-Q1,3.099999905,4.920000076,5.599999905,3.180000067,245352.9063,72.81999969
1406,27,2022-Q2,5.829999924,6.269999981,5.199999809,4.239999771,215669.1563,60.25
1407,27,2022-Q3,4.230000019,4.710000038,8.890000343,2.930000067,130664.5703,70.69999695
1408,27,2022-Q4,5.710000038,6.880000114,7.650000095,4.989999771,224215.7188,73.08999634
1409,27,2023-Q1,4.130000114,4.349999905,9.640000343,2.579999924,236206.1563,72.44999695
1410,27,2023-Q2,5.820000172,4.800000191,5.21999979,3.470000029,127816.9922,69.63999939
1411,27,2023-Q3,6.130000114,5.71999979,9.029999733,3.680000067,145743.125,70.76000214
1412,27,2023-Q4,3.059999943,5.449999809,6.170000076,3.640000105,163414.0938,78.40000153
1413,27,2024-Q1,4.389999866,4.960000038,4.760000229,4.78000021,163880.75,74.70999908
1414,27,2024-Q2,3.059999943,6.829999924,6.619999886,4.170000076,172731.9219,65.94000244
1415,27,2024-Q3,3.700000048,4.25,6.119999886,2.839999914,233160.5156,65.26999664
1416,27,2024-Q4,4.25,7.170000076,9.380000114,4.550000191,241442.3125,62.18000031
1417,25,2019-Q1,7.210000038,3.450000048,3.710000038,6.900000095,396144.5938,93.41999817
1418,25,2019-Q2,7.360000134,3.319999933,2.75999999,4.329999924,373051.2188,89.48000336
1419,25,2019-Q3,7.289999962,4.059999943,3.799999952,6.300000191,283382.625,90.58999634
1420,25,2019-Q4,6.889999866,3.230000019,2.920000076,5.230000019,302015.375,88.01000214
1421,25,2020-Q1,3.890000105,4.070000172,4.170000076,5.480000019,219019.6563,82.73999786
1422,25,2020-Q2,4.199999809,3.880000114,5.710000038,5.710000038,335163.7188,93.34999847
1423,25,2020-Q3,5.380000114,4.389999866,6.340000153,5.849999905,228749.4219,85.44000244
1424,25,2020-Q4,5.170000076,5.360000134,6.659999847,6.059999943,343573.6875,84.27999878
1425,25,2021-Q1,6.670000076,5.070000172,5.070000172,4.25,359383.75,88.81999969
1426,25,2021-Q2,5.269999981,5.139999866,2.410000086,6.75,273768,87.68000031
1427,25,2021-Q3,7.130000114,5.639999866,3.150000095,4.110000134,233206.8281,81.01000214
1428,25,2021-Q4,5.980000019,5.400000095,4.75,5.71999979,293269.4375,82.33000183
1429,25,2022-Q1,6.599999905,4.679999828,3.299999952,6.260000229,332724.9375,81.22000122
1430,25,2022-Q2,7.710000038,3.99000001,2.170000076,4.019999981,283789.9063,94.25
1431,25,2022-Q3,7.590000153,4.440000057,3.880000114,6.590000153,394731.625,92.69999695
1432,25,2022-Q4,7.550000191,3.779999971,2.859999895,6.150000095,397021.3125,81.61000061
1433,25,2023-Q1,7.409999847,4.010000229,2.329999924,5.840000153,233352.8438,88.12000275
1434,25,2023-Q2,8.590000153,3.809999943,3.160000086,5.840000153,335303.5625,92.72000122
1435,25,2023-Q3,6.230000019,5.289999962,4.679999828,5.260000229,269647.8125,89.04000092
1436,25,2023-Q4,7.019999981,4.25,2.880000114,4.25,395361.3438,90.63999939
1437,25,2024-Q1,7.619999886,4.599999905,2.849999905,6.340000153,368073.5938,85.75
1438,25,2024-Q2,6.760000229,3.5,3.359999895,5.769999981,237515.2344,83.58000183
1439,25,2024-Q3,8.039999962,3.799999952,3.589999914,5.860000134,216479.7344,89
1440,25,2024-Q4,6.010000229,3.309999943,3.019999981,4.349999905,382877.625,83.08000183
1441,19,2019-Q1,5.090000153,4.409999847,9.989999771,2.829999924,241890.7031,63.40000153
1442,19,2019-Q2,4.130000114,7.079999924,4.739999771,3.900000095,155548.7656,74.09999847
1443,19,2019-Q3,5.860000134,4.420000076,4.019999981,3.25999999,247073.4844,68.05000305
1444,19,2019-Q4,4.849999905,5.059999943,5.460000038,3.819999933,152721.5938,76.33000183
1445,19,2020-Q1,3.710000038,5.449999809,10.47000027,4.619999886,157129.0625,71.16000366
1446,19,2020-Q2,1.980000019,7.150000095,11.31999969,3.460000038,174742.0313,61.68000031
1447,19,2020-Q3,1.809999943,7.070000172,9.729999542,2.559999943,130362.9219,62.63999939
1448,19,2020-Q4,3.200000048,4.869999886,11.44999981,4.349999905,131014.9609,76.27999878
1449,19,2021-Q1,3.00999999,5.179999828,5.550000191,4.210000038,163823.5469,71.76999664
1450,19,2021-Q2,5.170000076,4.659999847,6.010000229,4.199999809,210588.9219,76.30000305
1451,19,2021-Q3,2.880000114,5.679999828,5.900000095,3.25,182921.6563,74.16000366
1452,19,2021-Q4,4.079999924,5.670000076,6.630000114,4.159999847,225959.4844,69.36000061
1453,19,2022-Q1,3.869999886,4.760000229,4.309999943,4.489999771,207125.0781,65.44999695
1454,19,2022-Q2,6.170000076,5.349999905,7.889999866,3.519999981,192097.5156,64.94000244
1455,19,2022-Q3,3.640000105,6.380000114,8.31000042,3.569999933,214629.8125,78.83000183
1456,19,2022-Q4,6.150000095,4.389999866,9.909999847,4.389999866,177087.5469,68.69999695
1457,19,2023-Q1,6.210000038,4.159999847,4.599999905,2.589999914,212303.5938,73.90000153
1458,19,2023-Q2,5.909999847,4.849999905,5.820000172,3.339999914,138574.9219,62.34999847
1459,19,2023-Q3,6.429999828,6.440000057,5.760000229,4.070000172,247812.3438,68.22000122
1460,19,2023-Q4,3.920000076,4.409999847,4.75,2.789999962,124758.3984,71.76999664
1461,19,2024-Q1,3.710000038,4.190000057,7.440000057,2.910000086,215343.7031,76.01999664
1462,19,2024-Q2,4.659999847,5.429999828,6.090000153,4.739999771,205476.9063,77.13999939
1463,19,2024-Q3,4.079999924,4.960000038,7.739999771,5,144078.5,76.83999634
1464,19,2024-Q4,3.930000067,6.369999886,8.199999809,3.420000076,238402.4844,72.91000366
1465,11,2019-Q1,5.590000153,5.28000021,4.710000038,5.079999924,224564.3594,84.33000183
1466,11,2019-Q2,5.380000114,6.349999905,5.050000191,4.929999828,291577.4063,79.75
