geo_id,city_id,population_total,population_18_35,higher_education_enrollment,average_household_income,unemploment_rate,literacy_rate,number_of_colleges
1508,1017,2444727,736283,148333,774787,5.559999943,75.13999939,48
1509,1028,127450,39912,7263,510956.5313,5.820000172,74.44000244,21
1510,1013,2839431,947477,142587,816891.875,7.179999828,78.77999878,28
1511,1026,704405,210336,50911,343650.9688,6.650000095,78.5,17
1512,1004,11477800,3024709,622189,843262.125,5.360000134,87.33000183,70
1513,1002,9889886,3452727,776612,1484106.375,4.599999905,86.19999695,71
1514,1023,111046,36362,5912,509588.875,7.21999979,66.30000305,6
1515,1020,102068,32150,7831,593193.0625,5.170000076,78.30999756,7
1516,1007,7096231,2314621,550081,1307652.5,6,93.68000031,70
1517,1003,9311819,2951633,634246,1177935,4.510000229,85.76000214,108
1518,1020,730769,250912,47616,551159.375,8.529999733,77.91999817,14
1519,1004,6807309,1857522,368334,981680.375,4.119999886,88.65000153,135
1520,1026,329171,88549,16995,456236.2813,8.350000381,74.33999634,23
1521,1008,848076,266103,48405,890134.0625,7.829999924,79.62999725,22
1522,1027,176773,59446,9606,317901.375,7.570000172,65.13999939,7
1523,1024,613514,162334,39745,421765.8125,6.03000021,68.79000092,13
1524,1030,1646671,475487,109426,868425.0625,6.420000076,84.51999664,57
1525,1030,765165,224387,36832,780091.3125,4.170000076,84.55000305,60
1526,1001,10319290,3001181,523913,1267439.875,4.539999962,90.81999969,75
1527,1018,2119183,722919,163204,536267.125,6.079999924,81.34999847,56
1528,1008,2260719,680989,110172,820431.6875,6.710000038,87.26999664,50
1529,1025,506144,149685,30378,346722.8438,8.31000042,75.76999664,12
1530,1021,557088,143399,31126,548856.9375,6.730000019,79.83000183,20
1531,1008,1871817,631021,106005,822523.625,5.570000172,76.40000153,30
1532,1011,2754671,732283,166491,805133,6.940000057,87.55999756,27
1533,1030,2822874,739155,177760,523072.9375,5,86.70999908,28
1534,1009,2288456,639269,151916,560472,6.389999866,75.70999908,40
1535,1011,640371,201695,42478,786609.8125,6.630000114,80.77999878,22
1536,1028,145893,43571,7569,369854.5625,10.81000042,77.41999817,19
1537,1009,2334011,669397,110304,819604.75,4.090000153,86.16000366,42
1538,1025,125994,38627,9636,341271.7813,5.889999866,69.44999695,20
1539,1004,8584357,2759650,572383,1385896.75,4.420000076,94.51000214,65
1540,1019,496704,150431,29776,409894.75,10.86999989,78.43000031,6
1541,1029,3353235,968961,212840,1207793.75,3.079999924,91.12999725,69
1542,1005,6514972,2033607,333361,1423619.875,4.210000038,88.04000092,93
1543,1018,850327,277871,54390,716840.875,4.659999847,81.58999634,54
1544,1012,2945212,993876,243547,615609.5,4.539999962,76.65000153,54
1545,1002,4695094,1283811,233974,1312100.75,3.460000038,93.81999969,99
1546,1009,1567611,498444,119018,725477.3125,6.039999962,77.38999939,32
1547,1015,816139,269036,66954,512587.125,7.690000057,87.83000183,59
1548,1015,579822,193903,46230,897501.4375,7.03000021,80.66000366,53
1549,1015,2682271,867947,191158,800378.9375,7.550000191,87.36000061,50
1550,1014,1924981,630521,129628,562301.5,7.670000076,76.94999695,57
1551,1027,418683,107934,21273,302086.6875,5.869999886,76.23999786,9
1552,1030,1547352,448983,71613,502170.4063,4.510000229,82.37999725,22
1553,1006,5139575,1778475,420326,937349.125,3.319999933,90.77999878,119
1554,1023,751345,228370,46181,561853.5,5.670000076,75.01999664,10
1555,1018,909209,269699,61518,671701.1875,6.150000095,86.69999695,58
1556,1011,1410679,411336,75655,681250.625,7.119999886,84.11000061,27
1557,1026,338228,92375,22688,507794.3438,10.48999977,73.20999908,18
1558,1030,2061725,677100,167090,770831.6875,6.769999981,80.30999756,38
1559,1022,461007,121937,26704,468418.0313,7.840000153,75.58000183,19
1560,1026,630347,186340,39372,589850,9.420000076,77.56999969,13
1561,1024,769565,239595,56442,411607.4063,5.400000095,77.73999786,16
1562,1012,1189387,346188,75716,754424.5,6.28000021,84.05000305,56
1563,1018,2260000,680090,148231,889967.0625,4.010000229,82.19999695,40
1564,1014,1291312,356827,62795,876440.75,7.690000057,84.5,37
1565,1016,775208,209049,33650,586179.0625,6.489999771,82.25,25
1566,1011,1855300,466559,104783,608196.6875,6.210000038,86.37999725,35
1567,1017,816460,251371,55904,621855.0625,4.070000172,77.27999878,39
1568,1009,2892217,817531,168372,656612.9375,6.369999886,78.48999786,22
1569,1019,219571,66354,15026,443426.0938,10.03999996,70.44000244,21
1570,1003,2173420,622079,150429,1314796.625,3.710000038,94.43000031,108
1571,1024,127294,41492,8468,530277.125,11.97000027,76.02999878,9
1572,1026,184922,61788,13778,309719.6875,8.819999695,73.91999817,16
1573,1018,2107490,531397,96231,700066.75,4.409999847,81,56
1574,1014,591330,204979,46526,729581,4.239999771,82.19000244,36
1575,1005,8218905,2410526,522574,1415756.375,3.140000105,92.91000366,118
1576,1004,6341251,2009158,338266,1078486.625,3.920000076,85.56999969,52
1577,1006,4268822,1468767,222251,1056610.25,4.199999809,89.54000092,109
1578,1014,1129930,337616,80090,671863.25,4.650000095,81.5,60
1579,1007,6389600,2190922,412019,1167347.625,4.429999828,89.65000153,52
1580,1018,2605341,903802,192887,855741.8125,4.889999866,80.36000061,56
1581,1014,2371518,820833,202708,740799.25,6.53000021,87.54000092,40
1582,1013,2429322,731008,143986,616970.625,7.579999924,81.87999725,22
1583,1002,11621606,3035661,673936,1081092.125,4.099999905,90.87000275,50
1584,1023,465914,147266,32244,591074.6875,10.06999969,73.23999786,15
1585,1016,1421338,428907,65257,796868.8125,5.949999809,87.58999634,49
1586,1008,1635031,434545,68220,599359.3125,5.980000019,86.83000183,50
1587,1008,1721444,515406,114219,616550.375,5.130000114,87.54000092,25
1588,1005,2168324,633817,126257,1121047.625,3.019999981,89.13999939,129
1589,1030,2021231,698074,107860,882053.125,6.53000021,86.25,59
1590,1015,2387985,741013,111771,662119.625,6.579999924,79.90000153,27
1591,1010,782909,224816,39945,584807.375,4.800000191,81.05999756,49
1592,1006,5077874,1282119,300764,1245971.875,4.820000172,92.31999969,100
1593,1024,418875,144178,33842,523212.7813,11.51000023,76.37999725,25
1594,1015,2201986,576817,92977,692050.5625,7.960000038,87.94000244,36
1595,1001,9502456,2383432,519987,852938,5.739999771,92.09999847,62
1596,1014,2815939,912108,166963,697121,4.179999828,80.87999725,53
1597,1029,11848099,3853021,712657,1055689.75,4.690000057,87.93000031,95
1598,1029,2064817,599784,123434,1193210.5,5.099999905,88.88999939,70
1599,1014,1502187,525055,98588,669453.375,4.550000191,78.30999756,20
1600,1019,540941,164528,38637,543238.8125,8.210000038,69.59999847,7
1601,1002,5348717,1484308,309043,1053618,5.71999979,87.25,79
1602,1014,2168124,639302,143019,536011.25,6.679999828,87.58999634,45
1603,1010,2531206,873856,191250,569297.1875,6.940000057,79.02999878,47
1604,1017,2875098,850470,197421,613210.75,6.960000038,77.58000183,44
1605,1028,296887,92500,18973,577045.625,5.340000153,73.33000183,8
1606,1006,5042571,1478508,228205,1446230.5,3.019999981,91.87000275,87
1607,1017,1465752,478596,114167,773722.0625,4.429999828,85.5,51
1608,1019,273129,79139,15997,551737.75,10.43999958,68.37000275,14
1609,1023,555777,147681,35211,300246.0313,10.73999977,72.23000336,14
1610,1026,123276,37853,8738,474465.6563,7.949999809,76.16000366,24
1611,1013,1659119,475676,112259,718871.8125,6.599999905,78.56999969,48
1612,1014,1028731,350138,53699,618755.125,7.110000134,87.75,21
1613,1004,8283450,2107657,493127,1360914.875,4.650000095,90.44999695,79
1614,1008,2915795,976826,202810,705529.75,5.309999943,85.98000336,47
1615,1020,163005,47183,8111,390217.3438,11.97999954,71.33000183,15
1616,1003,10530071,3457570,586464,1487305.375,4.139999866,85.31999969,125
1617,1013,542323,145715,21873,655164.5625,4.46999979,78.11000061,36
1618,1006,3994610,1105900,262449,922143.5,4.550000191,85.47000122,145
1619,1012,771157,249824,40025,596742.875,4.519999981,83.84999847,36
1620,1008,1923706,628153,118639,551679.625,5.840000153,79.22000122,45
1621,1010,987248,257405,46887,799367.5,6.150000095,76.38999939,37
1622,1001,5582117,1492934,273954,1143970.5,4.519999981,90.30000305,109
1623,1009,2662891,846032,127597,781618.1875,4.650000095,85.62000275,26
1624,1012,2728151,734810,134375,553862,4.050000191,76.91000366,25
1625,1006,11291565,3135537,664707,1205074.625,4.269999981,93.51000214,83
1626,1003,8807938,2768295,524806,1063119.75,3.880000114,92.22000122,128
1627,1026,140695,46358,9452,328692.2188,11.64999962,67.12000275,19
1628,1011,2485078,817068,164365,884323.25,6.559999943,81.26999664,51
1629,1029,11743303,2990724,671102,1026598.625,4.21999979,88.88999939,128
1630,1012,1120313,301036,69476,785500.8125,5.670000076,79.23999786,57
1631,1024,131920,40889,6579,445243.875,9.699999809,76.63999939,13
1632,1026,159944,45671,7330,419155.5313,7.900000095,79.55000305,19
1633,1020,532336,185431,45792,571348.1875,7.789999962,73.55000305,11
1634,1011,862355,291798,51028,871988.4375,5.099999905,83.91000366,28
1635,1022,535680,185055,32345,341338.3125,8.630000114,75.37999725,24
1636,1027,771617,222273,45744,500992.5938,7.159999847,74.13999939,19
1637,1029,9784910,3084874,579665,826076,5.190000057,92.44999695,61
1638,1023,787655,201959,38671,403925.0313,8.470000267,76.76000214,18
1639,1008,2901682,814107,145234,589356.375,7.159999847,85.02999878,31
1640,1022,491371,170282,40448,550464.375,8.329999924,65.69999695,24
1641,1007,7154681,2284506,345143,835432,4.920000076,94.72000122,111
1642,1023,171284,57525,13347,348408.0313,11.22999954,69.87000275,21
1643,1010,911117,249645,58727,813806.0625,7.489999771,84.95999908,51
1644,1004,3218972,1091890,170605,1383971.625,4.929999828,94.37000275,138
1645,1024,774935,203474,48281,473153.0938,11.10000038,69.16999817,16
1646,1025,675795,210262,37205,552621.375,10.22999954,75.20999908,9
1647,1026,290047,93170,19567,312821.0938,8.859999657,69.66000366,19
1648,1022,678246,200172,49089,516095.7188,7.78000021,71.58999634,10
1649,1019,410856,113805,27716,533215.8125,10.18000031,69.76000214,12
1650,1011,2618114,814414,164484,732431.6875,5.369999886,81.33000183,38
1651,1017,2480256,817861,164734,552355.1875,6.119999886,83.79000092,55
1652,1022,506053,137533,23204,532289.875,11.53999996,76.33000183,11
1653,1011,776425,223106,55051,742507.0625,4.739999771,87.44000244,54
1654,1020,292093,91845,17734,508644.1563,7.300000191,73.20999908,11
1655,1010,2903915,842245,164137,688300.4375,5.090000153,80.09999847,41
1656,1009,1705014,542075,130970,623729.3125,7.71999979,87.58000183,27
1657,1006,5368071,1422114,294048,1498709.75,3.779999971,86.51000214,58
1658,1012,2263567,768686,153905,580167,4.150000095,76.30000305,31
1659,1019,126367,41875,7135,554012.1875,7.75,67.44000244,23
1660,1028,208242,64313,9745,343308.0625,5.599999905,75.23999786,23
1661,1015,562592,151461,24092,555004.25,6.880000114,82.45999908,28
1662,1013,2794030,712678,147327,720773.6875,7.71999979,77.16000366,60
1663,1016,2715555,930003,154039,849665.5,7.269999981,83.97000122,53
1664,1002,11617953,3623438,554264,1197956.875,3.680000067,91.88999939,132
1665,1027,752120,193562,45578,551364.8125,11.88000011,67.36000061,18
1666,1009,2003980,684609,125644,582043.875,4.03000021,80.31999969,26
1667,1029,11046376,3167155,641435,1060740,3.059999943,88.61000061,109
1668,1003,11286876,3448365,721603,1459917.75,3.680000067,89.23000336,63
1669,1020,105086,34558,7406,356331.4063,11,70.29000092,20
1670,1004,7104691,2144593,510555,1338807.375,3.359999895,85.83000183,140
1671,1019,221115,58395,12780,491330.5938,8.75,79.88999939,6
1672,1010,2056941,589328,107183,873892.9375,7.690000057,75.98999786,27
1673,1026,476072,120695,22683,497013.5,10.65999985,78.30000305,5
1674,1014,1559999,513672,100227,898495.5625,4.610000134,78.77999878,28
1675,1018,1055465,346790,67834,537527.75,4.96999979,81.33000183,29
1676,1013,2210260,728941,109411,649710.5625,4.550000191,81.88999939,59
1677,1012,1798056,583004,103220,724144.125,6.309999943,87.69000244,40
1678,1018,2548822,729399,135194,820786.5625,5.090000153,85.19999695,55
1679,1003,2155655,570300,125678,1028512.125,3.609999895,90.87000275,89
1680,1019,177798,60245,13535,300264.4688,9.210000038,74.36000061,7
1681,1005,5425204,1767333,403991,986797.4375,4.929999828,89.44999695,51
1682,1007,4054406,1380325,247329,950886.1875,3.339999914,90.83000183,131
1683,1008,801483,225970,43636,896798.4375,6.920000076,77.72000122,48
1684,1002,9289891,3137425,665133,1115687.5,5.920000076,85.54000092,72
1685,1011,1765622,553099,102591,776117.75,5.889999866,84.15000153,49
1686,1020,663326,177814,38690,402504.75,10.55000019,74.95999908,6
1687,1002,4660926,1244097,265538,1276341.375,3.730000019,94.69000244,116
1688,1026,634559,212685,47604,407375.5938,7.75,71.5,19
1689,1006,5657280,1770539,326348,1051936.875,4,88.11000061,126
1690,1017,2522044,706289,124047,762538.4375,4.949999809,81.13999939,41
1691,1029,2143218,709547,131742,974190.375,4.369999886,90.30000305,91
1692,1017,1648767,570573,130373,622716.5,7.070000172,80.91999817,32
1693,1019,627225,201731,46315,403171.5,6.389999866,68.94000244,19
1694,1029,2441435,838119,134397,1066967.125,5.329999924,88.09999847,137
1695,1026,636013,188078,30707,412637.4688,7.360000134,68.98999786,9
1696,1004,7350942,2175951,395401,965571.0625,3.819999933,91.65000153,84
1697,1015,1599111,439157,75993,806300.6875,5.570000172,76.51999664,49
1698,1019,539772,172702,36023,392935.7188,6.119999886,65.51000214,20
1699,1021,701890,180148,32986,393364,6.909999847,67.91000366,16
1700,1028,139886,44322,10652,468640.1563,10.89999962,77.33000183,6
1701,1014,1851034,597358,100410,683950,4.329999924,81.91999817,28
1702,1011,1397409,441503,70927,604476.4375,6.480000019,75.81999969,26
1703,1024,447337,128618,22808,524946.375,11.18000031,74.08999634,14
1704,1017,1494239,406021,71622,832737.3125,7.829999924,86.12999725,21
1705,1001,7471031,2216232,532030,1337650.625,3.059999943,90.23000336,122
1706,1008,2726018,942684,156534,729152.5,6.210000038,86.23999786,35
1707,1013,1149686,298167,73462,798668.8125,5.820000172,85.76999664,51
1708,1026,636908,170986,33573,514837.625,11.93000031,72.34999847,24
1709,1026,151334,42007,7403,493866.25,5.739999771,76.5,22
1710,1009,793891,262846,64879,603055.6875,4.139999866,87.34999847,31
1711,1001,9870630,3023474,589754,1314110,4.940000057,92.59999847,139
1712,1019,212373,67034,12613,409197.5938,10.63000011,68.62000275,7
1713,1017,1192228,369457,83110,676673.1875,6.949999809,79.69999695,52
1714,1030,2489765,836477,133315,731970.875,5.789999962,86.19000244,25
1715,1022,297183,86839,20882,458261.7813,6.929999828,65.59999847,12
1716,1018,732113,233696,52211,790428.0625,4.159999847,87.15000153,55
1717,1011,1525320,399959,69053,635019.25,7.71999979,84.51999664,39
1718,1030,1168064,375162,69116,554782.5625,4.650000095,78.26999664,54
1719,1004,2714504,933063,186191,1335343,5.550000191,94.62999725,148
1720,1029,5207750,1624690,393987,1059317.75,4.53000021,89.30999756,94
1721,1024,795431,243226,47853,588860.5625,7.690000057,70.33999634,21
1722,1004,7560332,2189483,467704,1001311.313,5.360000134,94.01000214,85
1723,1008,2009832,584652,122583,506652.125,7.179999828,80.98999786,23
1724,1010,2621493,826230,150148,511881.5625,5.46999979,79.91000366,56
1725,1018,1866937,484303,92655,671781.875,7.139999866,85.98999786,33
1726,1010,2353512,608998,98232,585221.5625,5.079999924,75.44000244,29
1727,1022,700462,198503,45535,444714.375,10.26000023,72.55999756,13
1728,1014,2801046,804289,154345,576881.8125,4.050000191,77.41999817,35
1729,1005,8339962,2640795,450801,1052437.25,3.569999933,88.12000275,92
1730,1005,10191723,2962836,461146,975787,5.590000153,90.09999847,115
1731,1005,9325386,3103943,556396,1027135.5,4.670000076,92.19000244,57
1732,1012,711880,245929,55167,848831.6875,4.820000172,81.80999756,60
1733,1003,9355313,3036088,480659,1319875.25,4.489999771,89.55999756,111
1734,1019,406010,133431,23231,321818.625,6.340000153,75.47000122,25
1735,1025,448911,150081,28742,540316.75,7.110000134,65.12999725,10
1736,1029,2221944,733205,179763,872495.0625,3.079999924,88.06999969,73
1737,1018,1266433,416354,66428,537000.75,4.639999866,79,35
1738,1005,9042372,3081400,716020,1325675.625,4.579999924,86.33999634,140
1739,1017,1203929,337109,74165,859082.125,7.619999886,82.27999878,42
1740,1011,2436795,657295,111248,723230.9375,7.570000172,77.02999878,56
1741,1005,11684975,3988784,924530,811659.0625,3.710000038,93.16999817,113
1742,1023,239679,64273,9770,525196.9375,8.640000343,71.77999878,18
1743,1021,347422,99997,16081,574417.4375,9.680000305,69.61000061,9
1744,1030,2856508,916896,187056,861517.4375,6.159999847,82.83000183,43
1745,1013,1659474,541249,120219,732118.4375,7.059999943,80.51000214,52
1746,1021,627885,192696,41447,362866.125,6.329999924,67.91999817,23
1747,1005,4664078,1371198,260298,890996.375,3.960000038,86.54000092,96
1748,1027,220332,75217,13717,330622.2813,11.17000008,68.61000061,23
1749,1001,5869744,1636673,290377,1354215.75,5.090000153,94.51000214,80
1750,1009,921190,301317,71767,882040.125,6.190000057,81.72000122,45
1751,1028,436295,124992,22053,545684.6875,9.590000153,65.45999908,12
1752,1022,187463,49449,8372,495157.0938,10.97999954,76.41999817,8
1753,1027,628909,184090,28165,526126.5625,7.550000191,65.93000031,9
1754,1017,2392874,833406,154317,769873.4375,4.570000172,82.19000244,42
1755,1002,4762517,1498914,333864,996604.5,3.430000067,90.29000092,91
1756,1013,694936,205567,38159,580218.1875,7.150000095,87.97000122,30
1757,1014,1517883,412935,96012,663800.25,6.940000057,77.86000061,22
