institution_id,institution_name,city_id,institution_type,establishment_year,total_students,average_course_fee,placement_rate,accreditation_status
1483,Regional Engineering University,1020,University,2007,576,90325.39844,49.45000076,NAAC B+
1484,Government Engineering Institute,1025,Institute,1977,2175,164683.9844,41.88999939,NAAC A
1485,Government Commerce College,1009,College,2018,5476,144217.2344,63.25,NAAC B
1486,Government Technology Institute,1014,Institute,1981,7025,392048.875,67.76999664,NAAC B
1487,Central Medical College,1017,College,1999,9360,317335.9375,73.22000122,NBA Accredited
1488,Indian Technology College,1029,College,1973,11625,400062.6875,81.15000153,NAAC B+
1489,State Law University,1012,University,1966,5311,329658.5313,82,NAAC B+
1490,Government Engineering Institute,1011,Institute,2000,7401,180857.625,79.16999817,NAAC B
1491,Advanced Engineering Institute,1005,Institute,2012,19570,386896.0938,90.81999969,NAAC A
1492,National Commerce College,1014,College,2013,3781,397761.125,61.49000168,NBA Accredited
1493,State Law University,1028,University,2010,704,157474.3125,43.25,NAAC A
1494,Central Engineering Institute,1021,Institute,1988,2029,203892.1094,66.01000214,UGC Recognized
1495,Modern Commerce University,1029,University,1995,8224,378179.2188,80.23999786,UGC Recognized
1496,Central Arts & Science Institute,1025,Institute,1992,4797,104320.6719,38.04000092,NBA Accredited
1497,Advanced Management College,1004,College,2008,12927,406380.8438,84.01999664,NAAC B
1498,Advanced Arts & Science College,1003,College,1978,7556,431835.0313,90.04000092,UGC Recognized
1499,Advanced Arts & Science Institute,1015,Institute,2009,11072,234130.625,60.99000168,NAAC B
1500,Central Arts & Science College,1024,College,1988,2541,62466.48828,57.74000168,NAAC B+
1501,National Law College,1024,College,2012,2717,231373.5156,68.59999847,NAAC A
1502,Indian Management University,1028,University,1996,5240,132334.2188,40.27999878,NBA Accredited
1503,Premier Law University,1022,University,2017,5911,233623.9375,57.18999863,NAAC A+
1504,Central Engineering College,1011,College,2009,9230,200062.4375,76.70999908,NAAC B
1505,Indian Management University,1003,University,1962,21226,384774.6563,78.11000061,NAAC B
1506,Indian Commerce College,1006,College,1981,24661,414163.1875,85.31999969,NAAC B
1507,Advanced Law Institute,1025,Institute,1975,1097,169142.5156,50.52999878,NAAC B+
1508,Advanced Technology College,1014,College,1972,10964,271699.1875,76.81999969,NBA Accredited
1509,Modern Medical University,1013,University,2010,2354,254297.7813,80.30999756,NAAC B
1510,Regional Technology College,1015,College,1992,7080,364379.2188,60.02000046,UGC Recognized
1511,Premier Commerce University,1018,University,2001,5835,379779.8125,72.16999817,NAAC B+
1512,National Management College,1009,College,1990,9289,136904.6094,67.98000336,NAAC B
1513,Modern Medical College,1004,College,1984,10868,335307.4688,85.97000122,NAAC B+
1514,State Law College,1030,College,2002,2675,124993.8203,63.22000122,NAAC A
1515,Modern Management University,1021,University,2018,1550,114189.7031,60.97000122,NAAC B+
1516,Premier Technology College,1003,College,2001,5592,513507.0625,72.83000183,NAAC B
1517,Advanced Medical Institute,1009,Institute,1980,9798,291157.5313,78.5,NAAC B
1518,Premier Commerce College,1029,College,1987,9553,417632.1875,87.01000214,NAAC A+
1519,Regional Law College,1028,College,1984,3194,140301.1094,57.27999878,UGC Recognized
1520,Advanced Arts & Science Institute,1030,Institute,1994,3096,208080.7969,68.61000061,NAAC A
1521,State Engineering College,1021,College,2006,537,213576.0625,53.86000061,NBA Accredited
1522,Government Engineering Institute,1018,Institute,1973,5106,251652.6875,72.37000275,NAAC B+
1523,State Medical College,1013,College,1993,10237,245337.6563,71.43000031,NAAC A+
1524,Government Medical University,1007,University,1982,9611,733601.75,93.54000092,UGC Recognized
1525,Regional Engineering Institute,1005,Institute,1998,18911,663873.5625,86.44999695,NBA Accredited
1526,Central Technology College,1023,College,2000,4646,91604.63281,60.40999985,NAAC B+
1527,Indian Commerce College,1023,College,1979,3398,101950.75,61.65000153,NAAC B
1528,Regional Medical Institute,1027,Institute,2007,2606,146810.4375,67.12000275,NAAC A
1529,Advanced Engineering Institute,1024,Institute,2005,2444,172723.2031,36.52999878,NAAC B
1530,Government Engineering College,1012,College,2006,9012,318805.0313,76.25,NBA Accredited
1531,Regional Engineering College,1023,College,2002,3540,131105.0625,51.61999893,NBA Accredited
1532,Premier Commerce University,1001,University,1998,15700,461647.5938,70.20999908,NAAC B
1533,Central Arts & Science University,1003,University,1978,18986,560045.1875,73.68000031,NAAC B+
1534,State Engineering University,1004,University,1998,15030,712632,88.20999908,AICTE Approved
1535,State Law College,1001,College,1952,23862,718710.375,83.83999634,NBA Accredited
1536,Premier Management Institute,1021,Institute,2005,5789,91928.59375,66.84999847,NAAC B+
1537,Modern Technology Institute,1027,Institute,2012,1343,92032.09375,39.59999847,NAAC B+
1538,Central Management University,1001,University,1969,10430,550071.125,70.62000275,NAAC B
1539,Regional Management University,1010,University,2017,10570,300773.0313,65.33000183,NAAC B
1540,Central Law Institute,1015,Institute,2010,4977,234507.9219,70.48999786,NBA Accredited
1541,National Law College,1030,College,1978,8704,383795.75,65.55000305,UGC Recognized
1542,State Technology University,1018,University,1986,10685,153333.3125,60.06000137,NAAC B
1543,Modern Medical Institute,1006,Institute,1962,7689,414427.125,86.01000214,NAAC B
1544,Advanced Management College,1016,College,1962,8389,150660,75.80000305,NAAC B+
1545,Modern Engineering Institute,1022,Institute,2001,2662,104609.6094,48.38999939,NAAC B+
1546,Central Engineering University,1006,University,2002,13371,761946.125,94.66000366,NAAC B
1547,Central Arts & Science Institute,1004,Institute,1968,20942,444169.8438,86,NAAC B
1548,Premier Law University,1006,University,1958,23493,738929.375,NULL,NAAC B
1549,Indian Arts & Science Institute,1006,Institute,1964,18004,594802.1875,73.84999847,NAAC B+
1550,Central Technology Institute,1020,Institute,1997,3601,160059.0156,40.49000168,NAAC B
1551,Indian Management Institute,1015,Institute,1985,3869,316517.6563,74.76999664,NBA Accredited
1552,Advanced Arts & Science University,1028,University,1984,3675,50983.96875,67.26000214,NAAC B
1553,Premier Management University,1029,University,2011,20038,209646.5781,91.83000183,NAAC B+
1554,National Law College,1017,College,1985,7890,267396.375,55.15999985,NAAC B+
1555,Advanced Management College,1028,College,1997,3104,233085.0938,48.27999878,NAAC B+
1556,Indian Management College,1019,College,2009,4248,52976.12109,61.36999893,NAAC A
1557,Advanced Law Institute,1019,Institute,1974,5094,200779.5938,47.13999939,AICTE Approved
1558,State Technology Institute,1005,Institute,1982,7495,654559.5625,87.33999634,NBA Accredited
1559,Central Arts & Science University,1009,University,1981,11224,189327.5313,62.84999847,NBA Accredited
1560,Indian Arts & Science Institute,1020,Institute,1975,4786,101734.2813,38.11999893,NAAC B
1561,Indian Law College,1011,College,2014,7950,270848.7188,82.15000153,NAAC B+
1562,Regional Medical Institute,1001,Institute,1963,24000,736931.75,88,AICTE Approved
1563,Modern Management University,1017,University,2011,5185,281455.1563,83.05999756,NAAC A
1564,Government Arts & Science Institute,1005,Institute,1968,17260,670522.375,77.09999847,NAAC B+
1565,Regional Arts & Science Institute,1001,Institute,2001,7096,455459.9688,83.20999908,NAAC B+
1566,National Technology College,1025,College,2006,1961,57394.80078,48.31000137,NAAC A
1567,Indian Arts & Science University,1029,University,1985,5375,602331.375,72.34999847,NBA Accredited
1568,Central Arts & Science Institute,1012,Institute,2013,8498,148711.75,70.18000031,NAAC B
1569,Modern Medical College,1012,College,1986,2613,151359.8594,72.20999908,NAAC B
1570,Premier Commerce Institute,1026,Institute,1987,4007,60006.42969,NULL,NBA Accredited
1571,Advanced Management College,1019,College,2005,1010,136696.5313,69.59999847,NAAC B+
1572,Premier Commerce College,1021,College,2010,1937,59443.58984,42.43999863,NAAC B
1573,Indian Law Institute,1011,Institute,1961,7187,259084.7188,63.86000061,NAAC B
1574,Modern Law College,1021,College,1992,1663,197055.0625,47.66999817,NBA Accredited
1575,National Arts & Science Institute,1009,Institute,1979,4797,159487.6094,77.41000366,UGC Recognized
1576,National Commerce Institute,1002,Institute,1951,13392,518392.125,75.29000092,UGC Recognized
1577,Advanced Engineering College,1008,College,2006,10578,346769.875,68.65000153,NAAC B
1578,Regional Arts & Science University,1013,University,1960,6701,158712.7656,66.06999969,NAAC B
1579,Central Law Institute,1014,Institute,2016,2816,292602.7188,58.95000076,NAAC A
1580,Indian Law College,1001,College,2008,10498,521071.6563,91.55999756,UGC Recognized
1581,Advanced Technology College,1006,College,1950,18071,667390.3125,76.87999725,NAAC A+
1582,Government Technology University,1009,University,1970,6337,181464.8594,73.55000305,NAAC B
1583,State Law University,1003,University,1952,5760,505430.7813,87.36000061,NAAC B
1584,National Management University,1013,University,2005,10119,247986.6875,83.69999695,Not Accredited
1585,Modern Management University,1001,University,1957,22693,376670.9375,78.27999878,NBA Accredited
1586,Advanced Arts & Science College,1024,College,2006,4932,171735.25,69.30000305,NAAC B+
1587,State Commerce Institute,1003,Institute,1951,14788,535466.125,NULL,NAAC A
1588,Central Commerce Institute,1027,Institute,1983,5158,196545.1563,48.56999969,NAAC B+
1589,Premier Technology University,1021,University,2005,1933,234210.4375,66.05000305,NAAC B
1590,Modern Law College,1005,College,1998,24375,396494.25,74.20999908,NAAC B
1591,Regional Medical College,1016,College,1980,9422,354089.6563,57.20999908,NAAC B
1592,Premier Technology Institute,1027,Institute,2003,2388,149324.3125,36.61000061,UGC Recognized
1593,Government Commerce University,1013,University,1998,9635,251274.3125,82.90000153,NBA Accredited
1594,Indian Law College,1009,College,2006,7055,267867.625,68.48999786,NBA Accredited
1595,Regional Arts & Science College,1005,College,1968,24662,595424.5,75.98999786,NAAC B
1596,Modern Engineering College,1029,College,1967,14319,666505.5,90.73000336,NAAC A
1597,Government Technology University,1017,University,1996,5755,275669.5625,78.80999756,NBA Accredited
1598,National Medical College,1014,College,1979,5853,374910.9688,59.31999969,UGC Recognized
1599,Advanced Law Institute,1028,Institute,2000,1306,79310.09375,45.56000137,NAAC B
1600,Government Arts & Science Institute,1005,Institute,1996,16735,446503.0625,94.20999908,UGC Recognized
1601,Central Commerce University,1023,University,1989,4748,105941.9531,66.33999634,NAAC B+
1602,Regional Medical College,1018,College,1970,8858,179566.7656,NULL,NAAC B
1603,Premier Engineering College,1029,College,1997,13154,670066.875,76.16999817,NAAC B+
1604,Advanced Technology University,1011,University,2001,8960,291863.4688,64.61000061,NBA Accredited
1605,Premier Law Institute,1025,Institute,2011,2052,157674.7031,64.25,UGC Recognized
1606,Indian Management Institute,1012,Institute,1999,7730,237029.875,75.16999817,UGC Recognized
1607,Advanced Arts & Science University,1018,University,1978,4832,330927.5,78.26999664,Not Accredited
1608,Indian Law College,1001,College,1984,11356,307488.0313,71.20999908,NAAC A+
1609,State Arts & Science University,1006,University,2006,8445,495287.9063,83.87000275,NAAC B+
1610,Central Law Institute,1015,Institute,2008,2782,209826.7656,71.73000336,Not Accredited
1611,Modern Commerce University,1027,University,1981,4395,100275.5391,46.61999893,NAAC B+
1612,Central Management College,1022,College,2006,1655,81793.75781,53.95000076,NAAC B
1613,Government Law Institute,1020,Institute,1975,5677,187340.0938,59.13000107,NAAC B
1614,Central Commerce College,1004,College,1989,9441,424958.7813,84.08000183,NAAC B
1615,Government Law University,1003,University,1960,19646,375863.9688,92.48000336,UGC Recognized
1616,Government Engineering University,1016,University,1966,11285,195478.9844,82.87999725,NAAC B+
1617,Regional Commerce Institute,1022,Institute,2010,4562,136200.7656,68.62000275,NAAC A+
1618,Indian Management College,1007,College,1979,15015,277440.3125,83.27999878,NAAC B+
1619,Advanced Management Institute,1007,Institute,1950,13883,695424.625,81.63999939,NAAC B
1620,Premier Law University,1002,University,1952,17442,581786.375,88.58000183,NAAC A
1621,Advanced Management University,1007,University,1995,16865,533897.875,78.44000244,UGC Recognized
1622,National Management College,1012,College,1985,3789,308635.0938,59.84000015,NAAC B+
1623,Indian Engineering Institute,1012,Institute,2011,11587,371213.1563,67.01999664,NAAC B+
1624,Central Arts & Science Institute,1002,Institute,1958,22585,611482.875,71.84999847,NBA Accredited
1625,Indian Technology College,1022,College,1987,2682,224499.5469,49.99000168,NAAC A
1626,Indian Arts & Science Institute,1009,Institute,1987,4233,162352.7031,62.61999893,NAAC B+
1627,National Technology University,1013,University,1966,4004,170404.2813,58.00999832,NAAC B
1628,Premier Engineering University,1029,University,1978,18630,685520.6875,90.13999939,NAAC B
1629,Government Engineering Institute,1016,Institute,1993,2704,166280.2031,59.36000061,NBA Accredited
1630,Indian Arts & Science University,1012,University,2005,10389,193801.0625,56,NAAC B+
1631,Premier Engineering College,1018,College,1961,5813,155100.9531,76.01999664,NBA Accredited
1632,Central Management Institute,1015,Institute,2012,5200,361940.8438,NULL,NAAC A
1633,Indian Medical Institute,1025,Institute,2018,4608,169121.2656,38.93999863,NAAC A+
1634,Modern Medical Institute,1015,Institute,1994,8775,199828.5625,76.66999817,Not Accredited
1635,Government Technology University,1016,University,1986,5389,129414.6719,NULL,UGC Recognized
