payment_id,loan_id,payment_date,payment_amount,payment_method,payment_status,late_fee,principal_component,interest_component,outstanding_balance
1035,2780,26-01-2025,6154.390137,Debit Card,Success,0,2916.620117,3237.780029,297109.0938
1036,2994,21-10-2024,14796.38965,UPI,Success,0,8520.480469,6275.910156,531342.625
1037,2994,16-11-2024,14850.23047,Net Banking,Success,0,8673.379883,6176.859863,522669.2813
1038,2994,14-12-2024,14819.84961,Net Banking,Success,419.4599915,8743.820313,6076.029785,513925.4688
1039,2994,19-01-2025,14701.30957,UPI,Success,0,8726.929688,5974.379883,505198.5313
1040,2994,15-02-2025,14750.17969,Debit Card,Success,0,8877.25,5872.930176,496321.2813
1041,2994,14-03-2025,9273.25,UPI,Success,0,3503.52002,5769.72998,492817.7813
1042,2994,15-04-2025,14684.55957,Net Banking,Success,0,8955.549805,5729.009766,483862.2188
1043,2994,18-05-2025,14565.26953,Net Banking,Failed,0,0,0,483862.2188
1044,443,29-05-2025,9015.290039,UPI,Success,0,3904.76001,5110.529785,439204.8125
1045,443,24-06-2025,8964.709961,Net Banking,Failed,0,0,0,439204.8125
1046,1623,25-07-2023,8716.790039,UPI,Success,0,3099.219971,5617.560059,395545.1875
1047,1623,18-08-2023,5548.600098,Debit Card,Success,0,0,5573.890137,395545.1875
1048,1623,16-09-2023,9015.5,NEFT,Success,225.6000061,3441.610107,5573.890137,392103.5625
1049,1623,15-10-2023,8849.240234,UPI,Success,0,3323.850098,5525.390137,388779.7188
1050,1623,16-11-2023,8976.94043,UPI,Success,0,3498.389893,5478.549805,385281.3438
1051,1623,16-12-2023,8923.669922,UPI,Success,0,3494.419922,5429.259766,381786.9063
1052,1623,12-01-2024,5916.27002,UPI,Success,0,536.2600098,5380.009766,381250.6563
1053,1623,20-02-2024,9016.669922,NEFT,Success,0,3644.219971,5372.459961,377606.4375
1054,1623,13-03-2024,8767.820313,UPI,Success,0,3446.719971,5321.100098,374159.7188
1055,1623,20-04-2024,8846.929688,UPI,Success,0,3574.389893,5272.529785,370585.3125
1056,932,08-12-2023,8090.040039,Debit Card,Success,0,4300.640137,3789.399902,280081.9688
1057,932,12-01-2024,7914.5,Net Banking,Success,0,4182.410156,3732.090088,275899.5313
1058,932,05-02-2024,8098.930176,UPI,Success,0,4422.569824,3676.360107,271476.9688
1059,932,15-03-2024,8186.970215,Net Banking,Success,0,4569.540039,3617.429932,266907.4375
1060,932,12-04-2024,8159.220215,Debit Card,Success,0,4602.680176,3556.540039,262304.75
1061,438,04-08-2023,12947.38965,UPI,Success,0,6703.27002,6244.120117,446864.625
1062,438,29-08-2023,12900.17969,Debit Card,Success,0,6748.350098,6151.839844,440116.2813
1063,438,26-09-2023,13082.63965,Debit Card,Success,0,7023.709961,6058.930176,433092.5938
1064,438,05-11-2023,13013.13965,Debit Card,Success,0,7050.899902,5962.240234,426041.6875
1065,1410,18-02-2024,4614.859863,Debit Card,Success,316.7600098,1618.27002,2996.590088,252869.0469
1066,1410,25-03-2024,4750.890137,UPI,Pending,0,0,0,252869.0469
1067,1410,27-04-2024,2303.310059,RTGS,Success,0,0,2977.530029,252869.0469
1068,1410,24-05-2024,4786.419922,Net Banking,Success,0,1808.890015,2977.530029,251060.1719
1069,1410,20-06-2024,4693.890137,UPI,Success,0,1737.660034,2956.22998,249322.5156
1070,1410,17-07-2024,4801.72998,Net Banking,Success,0,1865.959961,2935.77002,247456.5469
1071,1410,26-08-2024,4980.450195,UPI,Success,0,2066.649902,2913.800049,245389.9063
1072,1410,18-09-2024,3011.449951,UPI,Success,0,121.9800034,2889.469971,245267.9063
1073,3756,01-04-2024,12431.58008,Cheque,Success,0,3434.449951,8997.129883,670087.625
1074,3756,06-05-2024,12290.54004,Net Banking,Success,0,3339.290039,8951.25,666748.375
1075,3756,31-05-2024,12509.16016,Credit Card,Success,0,3602.51001,8906.650391,663145.875
1076,3756,01-07-2024,12600.07031,UPI,Success,0,3741.550049,8858.519531,659404.3125
1077,3756,02-08-2024,12669.15039,Credit Card,Success,0,3860.610107,8808.540039,655543.6875
1078,3756,31-08-2024,12443.75977,Credit Card,Success,0,3686.790039,8756.969727,651856.9375
1079,3756,05-10-2024,12294.0498,Debit Card,Failed,0,0,0,651856.9375
1080,3756,28-10-2024,12545.03027,UPI,Success,751.2999878,3837.310059,8707.719727,648019.625
1081,3756,29-11-2024,12581.28027,Net Banking,Success,318.1799927,3924.820068,8656.459961,644094.75
1082,359,28-02-2024,17847.59961,Net Banking,Pending,0,0,0,506439.25
1083,359,31-03-2024,17997.64063,UPI,Success,322.0299988,10907.49023,7090.149902,495531.75
1084,359,01-05-2024,17869.75977,Net Banking,Success,0,10932.32031,6937.439941,484599.4375
1085,359,02-06-2024,18143.41016,UPI,Success,0,11359.01953,6784.390137,473240.4063
1086,2119,08-02-2022,13575.58008,Credit Card,Success,0,8259.990234,5315.589844,368955.4375
1087,2119,07-03-2022,13387.5498,Net Banking,Success,0,8188.350098,5199.200195,360767.0938
1088,2119,06-04-2022,13517.04004,NEFT,Success,0,8433.240234,5083.810059,352333.8438
1089,2119,03-05-2022,13405.23047,Debit Card,Success,0,8440.259766,4964.970215,343893.5938
1090,2119,08-06-2022,13246.32031,Cheque,Success,0,8400.280273,4846.029785,335493.3125
1091,2119,05-07-2022,13580.41016,UPI,Success,0,8852.75,4727.660156,326640.5625
1092,2119,02-08-2022,13371.36035,Net Banking,Success,0,8768.450195,4602.910156,317872.0938
1093,2119,01-09-2022,13583.78027,Net Banking,Success,0,9104.429688,4479.350098,308767.6563
1094,2119,06-10-2022,13405.7002,Cheque,Success,0,9054.650391,4351.049805,299713.0313
1095,2119,03-11-2022,13574.04004,Cheque,Pending,0,0,0,299713.0313
1096,2119,01-12-2022,13338.03027,Credit Card,Success,0,9114.580078,4223.459961,290598.4375
1097,2119,08-01-2023,13537.65039,Credit Card,Failed,0,0,0,290598.4375
1098,2119,28-01-2023,13384.0498,Net Banking,Success,0,9289.040039,4095.02002,281309.4063
1099,2119,07-03-2023,13322.90039,Cheque,Success,0,9358.780273,3964.120117,271950.625
1100,2119,02-04-2023,13281.83984,Net Banking,Success,0,9449.599609,3832.23999,262501.0313
1101,2119,02-05-2023,13334.7998,UPI,Failed,0,0,0,262501.0313
1102,2119,28-05-2023,13261.37988,UPI,Success,0,9562.299805,3699.080078,252938.7344
1103,2119,01-07-2023,13408.51953,RTGS,Success,21.20999908,9844.200195,3564.330078,243094.5313
1104,2119,04-08-2023,13243.5498,Net Banking,Success,0,9817.94043,3425.610107,233276.5938
1105,2119,29-08-2023,13615.9502,Net Banking,Success,0,10328.69043,3287.26001,222947.9063
1106,2119,05-10-2023,13533.36035,UPI,Success,0,10391.65039,3141.709961,212556.25
1107,2119,02-11-2023,13285.21973,UPI,Success,0,10289.94043,2995.27002,202266.2969
1108,2119,03-12-2023,13588.17969,UPI,Success,0,10737.91016,2850.27002,191528.4063
1109,2119,02-01-2024,8461.240234,NEFT,Success,0,5762.290039,2698.949951,185766.1094
1110,2119,02-02-2024,13444.20996,UPI,Success,0,10826.4502,2617.75,174939.6563
1111,2119,03-03-2024,13471.44043,Net Banking,Success,0,11006.25,2465.189941,163933.4063
1112,2119,29-03-2024,13346.75,Debit Card,Success,0,11036.65039,2310.090088,152896.75
1113,2119,25-04-2024,13524.84961,Net Banking,Success,0,11370.28027,2154.570068,141526.4688
1114,2119,27-05-2024,13592.29004,UPI,Success,0,11597.9502,1994.339966,129928.5313
1115,2119,30-06-2024,13628.7002,Cheque,Success,0,11797.79004,1830.910034,118130.7266
1116,2119,28-07-2024,13306.7998,Cheque,Success,0,11642.13965,1664.660034,106488.5938
1117,2119,24-08-2024,13314.41016,Debit Card,Success,0,11813.7998,1500.599976,94674.78906
1118,2119,28-09-2024,13565.05957,Net Banking,Success,0,12230.94043,1334.130005,82443.85156
1119,2119,28-10-2024,13545.58984,Net Banking,Success,0,12383.82031,1161.77002,70060.03125
1120,2119,24-11-2024,13545.00977,Credit Card,Success,0,12557.75,987.2600098,57502.28125
1121,2119,22-12-2024,13624.26953,Net Banking,Pending,0,0,0,57502.28125
1122,572,25-09-2022,9847.549805,UPI,Success,0,4932.27002,4915.279785,414281.0313
1123,572,19-10-2022,9871.379883,UPI,Success,0,5013.930176,4857.439941,409267.0938
1124,572,21-11-2022,9726.740234,UPI,Success,0,4928.089844,4798.660156,404339
1125,572,17-12-2022,9608.679688,Credit Card,Success,290.9400024,4867.810059,4740.870117,399471.1875
1126,2702,06-05-2025,5392.560059,Cheque,Success,0,2077.469971,3315.090088,249065.8125
1127,2702,08-06-2025,5398.129883,UPI,Success,0,2110.469971,3287.669922,246955.3438
1128,2702,04-07-2025,5361.740234,Net Banking,Success,0,2101.929932,3259.810059,244853.4063
1129,2762,25-07-2023,9722.55957,Cheque,Success,0,6172.759766,3549.800049,372472.8438
1130,2762,03-09-2023,9765.009766,UPI,Success,0,6273.069824,3491.929932,366199.75
1131,2762,23-09-2023,9897.990234,Credit Card,Failed,0,0,0,366199.75
1132,2762,01-11-2023,9836.620117,UPI,Success,0,6403.490234,3433.120117,359796.25
1133,2762,23-11-2023,9973.349609,UPI,Success,0,6600.259766,3373.090088,353196
1134,2762,01-01-2024,7839.370117,UPI,Success,0,4528.160156,3311.209961,348667.8438
1135,2762,27-01-2024,9746.360352,Debit Card,Success,0,6477.600098,3268.76001,342190.25
1136,2762,25-02-2024,9824.379883,UPI,Success,0,6616.350098,3208.030029,335573.875
1137,2762,30-03-2024,9757.929688,Debit Card,Success,0,6611.919922,3146.01001,328961.9688
1138,2762,22-04-2024,9829.290039,UPI,Success,0,6745.27002,3084.02002,322216.6875
1139,2762,28-05-2024,9817.830078,Net Banking,Success,0,6797.049805,3020.780029,315419.6563
1140,2762,22-06-2024,9634.669922,Net Banking,Success,443.0700073,6677.609863,2957.060059,308742.0313
1141,2762,22-07-2024,4184.529785,Net Banking,Success,0,1290.079956,2894.459961,307451.9688
1142,2762,21-08-2024,9802.730469,Net Banking,Success,0,6920.370117,2882.360107,300531.5938
1143,2762,20-09-2024,9923.240234,UPI,Success,0,7105.75,2817.47998,293425.8438
1144,2762,23-10-2024,9667.990234,UPI,Success,0,6917.120117,2750.870117,286508.7188
1145,2762,19-11-2024,9828.769531,UPI,Success,0,7142.75,2686.02002,279365.9688
1146,2762,16-12-2024,9727.259766,Net Banking,Failed,0,0,0,279365.9688
1147,2762,21-01-2025,9985.980469,Net Banking,Success,0,7366.919922,2619.060059,271999.0313
1148,2762,17-02-2025,9867.019531,Credit Card,Success,0,7317.029785,2549.98999,264682
1149,2762,21-03-2025,9651.610352,UPI,Success,0,7170.220215,2481.389893,257511.7969
1150,2762,18-04-2025,9651.5,UPI,Success,0,7237.330078,2414.169922,250274.4531
1151,2762,17-05-2025,9733.790039,UPI,Success,0,7387.470215,2346.320068,242887
1152,2762,21-06-2025,9797.839844,Net Banking,Success,0,7520.77002,2277.070068,235366.2188
1153,2762,16-07-2025,9881.580078,Cheque,Success,0,7675.02002,2206.560059,227691.2031
1154,3094,05-07-2023,9824.719727,Credit Card,Success,0,4106.47998,5718.240234,469127.5313
1155,3094,04-08-2023,9855.540039,Net Banking,Success,0,4186.919922,5668.620117,464940.625
1156,3094,27-08-2023,9813.589844,Debit Card,Success,0,4195.560059,5618.029785,460745.0625
1157,3094,27-09-2023,9773.259766,Net Banking,Success,0,4205.919922,5567.339844,456539.125
1158,3094,24-10-2023,9972.860352,Debit Card,Success,0,4456.339844,5516.509766,452082.7813
1159,3094,03-12-2023,9953.240234,Net Banking,Success,64.15000153,4490.580078,5462.669922,447592.2188
1160,3094,24-12-2023,9737.080078,Cheque,Success,523,4328.669922,5408.410156,443263.5313
1161,3094,26-01-2024,9987.30957,Net Banking,Success,0,4631.200195,5356.100098,438632.3438
1162,4972,03-09-2022,8866.269531,Debit Card,Success,0,5593.600098,3272.659912,332084.4688
1163,4972,03-10-2022,8706.389648,Debit Card,Success,0,5487.939941,3218.449951,326596.5313
1164,4972,29-10-2022,9003.620117,UPI,Success,566.0499878,5838.350098,3165.26001,320758.1563
1165,4972,07-12-2022,8822.959961,Credit Card,Success,0,5714.279785,3108.679932,315043.875
1166,4972,27-12-2022,8946.219727,UPI,Success,0,5892.919922,3053.300049,309150.9688
1167,4972,30-01-2023,8636.320313,UPI,Success,0,5640.129883,2996.189941,303510.8438
1168,4972,01-03-2023,9003.75,Credit Card,Success,0,6062.220215,2941.530029,297448.625
1169,4972,05-04-2023,8856.839844,Debit Card,Pending,0,0,0,297448.625
1170,4972,01-05-2023,8891.400391,Net Banking,Pending,0,0,0,297448.625
1171,4972,30-05-2023,8699.94043,Net Banking,Success,0,5817.169922,2882.77002,291631.4375
1172,4972,02-07-2023,8890.780273,Cheque,Success,0,6064.390137,2826.389893,285567.0625
1173,4972,28-07-2023,8933.089844,UPI,Success,0,6165.470215,2767.620117,279401.5938
1174,110,31-10-2022,2864.080078,Net Banking,Success,0,1298.849976,1565.22998,175230.375
1175,110,27-11-2022,2835.22998,Net Banking,Success,0,1281.52002,1553.709961,173948.8594
1176,110,28-12-2022,2170.810059,Debit Card,Success,956.4199829,628.4699707,1542.349976,173320.3906
1177,110,29-01-2023,2876.550049,Net Banking,Pending,0,0,0,173320.3906
1178,548,03-03-2024,9548.799805,UPI,Success,0,4733.890137,4814.910156,479988.5
1179,548,03-04-2024,9349.830078,Debit Card,Success,0,4581.950195,4767.890137,475406.5625
1180,548,27-04-2024,9465.860352,Credit Card,Success,0,4743.490234,4722.370117,470663.0625
1181,548,29-05-2024,9620.070313,Debit Card,Success,0,4944.819824,4675.25,465718.25
1182,2184,19-03-2025,9799.139648,UPI,Success,0,5983.939941,3815.199951,359398.2188
1183,2184,15-04-2025,9537,Debit Card,Success,0,5784.279785,3752.719971,353613.9375
1184,2184,20-05-2025,9657.290039,UPI,Success,0,5964.970215,3692.320068,347648.9688
1185,2184,12-06-2025,6029.919922,Net Banking,Success,0,2399.889893,3630.030029,345249.0938
1186,2184,10-07-2025,9876.120117,UPI,Success,0,6271.149902,3604.97998,338977.9375
1187,4626,26-07-2024,18362.89063,Debit Card,Success,785.6599731,10850.25,7512.640137,678909.8125
1188,4626,30-08-2024,18417.56055,Credit Card,Success,0,11023.09961,7394.459961,667886.75
1189,4626,26-09-2024,18700.32031,UPI,Success,0,11425.91992,7274.399902,656460.8125
1190,4626,27-10-2024,18565.64063,Net Banking,Success,0,11415.69043,7149.950195,645045.125
1191,4626,23-11-2024,18433.49023,Net Banking,Success,0,11407.87012,7025.620117,633637.25
1192,4626,30-12-2024,18431.57031,Debit Card,Success,0,11530.2002,6901.370117,622107.0625
1193,4626,26-01-2025,9833.110352,Net Banking,Success,0,3057.330078,6775.779785,619049.75
1194,4626,28-02-2025,9009.959961,Cheque,Success,0,2267.47998,6742.47998,616782.25
1195,4626,31-03-2025,18589.63086,UPI,Pending,0,0,0,616782.25
1196,4626,24-04-2025,18647.11914,Credit Card,Success,0,11929.33008,6717.790039,604852.9375
1197,4626,24-05-2025,18658.74023,Net Banking,Success,0,12070.87988,6587.859863,592782
1198,4626,25-06-2025,18642.08984,Cheque,Success,0,12185.7002,6456.379883,580596.3125
1199,409,10-05-2025,9581.650391,UPI,Success,0,4986.259766,4595.390137,321700.375
1200,409,07-06-2025,9588.169922,UPI,Success,169.2899933,5062.919922,4525.25,316637.4375
1201,409,02-07-2025,9306.19043,UPI,Success,0,4852.160156,4454.029785,311785.2813
1202,2757,13-01-2024,14117.36035,Debit Card,Pending,0,0,0,499543.4688
1203,2757,17-02-2024,14023.96973,UPI,Success,0,7542.390137,6481.580078,492001.0938
1204,2757,14-03-2024,14015.58984,Credit Card,Success,0,7631.879883,6383.709961,484369.1875
1205,2757,18-04-2024,14173.40039,Net Banking,Success,0,7888.700195,6284.689941,476480.5
1206,2757,09-05-2024,14228.29004,UPI,Success,0,8045.950195,6182.330078,468434.5625
1207,2757,09-06-2024,14207.41992,RTGS,Success,0,8129.47998,6077.939941,460305.0625
1208,2757,17-07-2024,13997.92969,Net Banking,Success,0,8025.470215,5972.459961,452279.5938
1209,2757,16-08-2024,13907.09961,Debit Card,Success,0,8038.779785,5868.330078,444240.8125
1210,2757,08-09-2024,14152.15039,NEFT,Success,0,8388.120117,5764.02002,435852.6875
1211,2757,08-10-2024,14125.07031,Debit Card,Success,0,8469.879883,5655.189941,427382.8438
1212,2757,11-11-2024,14203.36035,Cheque,Success,0,8658.070313,5545.290039,418724.75
1213,2757,14-12-2024,6216.399902,Debit Card,Success,0,783.4500122,5432.950195,417941.3125
1214,2757,10-01-2025,13954.95996,Credit Card,Success,0,8532.179688,5422.790039,409409.125
1215,2757,04-02-2025,6514.049805,UPI,Success,0,1201.959961,5312.080078,408207.1563
1216,10,15-01-2023,6235.129883,UPI,Failed,0,0,0,250770
1217,10,16-02-2023,6035.799805,UPI,Success,0,2487.399902,3548.399902,248282.5938
1218,10,14-03-2023,6159.029785,Debit Card,Success,0,2645.830078,3513.199951,245636.7656
1219,2297,16-09-2023,9857.339844,UPI,Success,0,5376.910156,4480.430176,343294.6563
1220,2297,15-10-2023,9665.040039,Debit Card,Success,0,5253.700195,4411.339844,338040.9688
1221,2297,15-11-2023,9747.780273,UPI,Success,0,5403.959961,4343.830078,332637.0313
1222,2297,13-12-2023,9642.620117,Credit Card,Success,0,5368.22998,4274.390137,327268.7813
1223,2297,19-01-2024,9644.599609,UPI,Success,0,5439.189941,4205.399902,321829.5938
1224,2297,13-02-2024,9776.410156,Net Banking,Success,0,5640.899902,4135.509766,316188.6875
1225,2297,13-03-2024,9594.669922,Net Banking,Success,0,5531.640137,4063.02002,310657.0313
1226,2297,19-04-2024,9825.160156,Net Banking,Success,0,5833.209961,3991.939941,304823.8438
1227,2297,13-05-2024,9684.929688,Net Banking,Success,0,5767.939941,3916.98999,299055.875
1228,2297,14-06-2024,9755.700195,Cheque,Success,0,5912.830078,3842.870117,293143.0625
1229,2297,17-07-2024,9958.870117,UPI,Success,41.86999893,6191.97998,3766.889893,286951.0938
1230,2297,09-08-2024,9737.330078,Credit Card,Success,0,6050.009766,3687.320068,280901.0625
1231,2297,16-09-2024,9880.019531,Debit Card,Success,0,6270.439941,3609.580078,274630.625
1232,2297,14-10-2024,9690.080078,UPI,Success,0,6161.080078,3529,268469.5625
1233,2297,08-11-2024,9954.860352,Credit Card,Success,0,6505.02002,3449.830078,261964.5156
1234,2297,15-12-2024,9660.75,UPI,Success,0,6294.509766,3366.23999,255670.0156
1235,2297,11-01-2025,9880.389648,Debit Card,Success,782.8900146,6595.029785,3285.360107,249074.9844
1236,2297,04-02-2025,9847.44043,UPI,Success,0,6646.819824,3200.610107,242428.1563
1237,2297,13-03-2025,5385.549805,Debit Card,Success,0,2270.350098,3115.199951,240157.8125
1238,2297,12-04-2025,9754.769531,UPI,Success,0,6668.740234,3086.030029,233489.0625
1239,2297,15-05-2025,9904.009766,UPI,Success,483.9100037,6903.669922,3000.330078,226585.4063
1240,2297,11-06-2025,9961.519531,Cheque,Success,0,7049.890137,2911.620117,219535.5
1241,2297,09-07-2025,9609.200195,Net Banking,Failed,0,0,0,219535.5
1242,2689,22-05-2023,9562.349609,Net Banking,Pending,0,0,0,462735.9375
1243,2689,18-06-2023,9671.669922,Net Banking,Success,0,6070.040039,3601.629883,456665.9063
1244,2689,20-07-2023,9739.790039,Debit Card,Success,0,6185.399902,3554.379883,450480.5
1245,2689,13-08-2023,9711.379883,RTGS,Success,0,6205.140137,3506.23999,444275.375
1246,2689,19-09-2023,9598.839844,Debit Card,Success,0,6140.890137,3457.939941,438134.4688
1247,2689,17-10-2023,9737.629883,UPI,Failed,0,0,0,438134.4688
1248,2689,19-11-2023,9567.200195,UPI,Success,0,6157.049805,3410.149902,431977.4063
1249,2689,11-12-2023,9502.679688,Cheque,Success,377.0100098,6140.459961,3362.219971,425836.9375
1250,2689,10-01-2024,9817.219727,Debit Card,Success,0,6502.790039,3314.429932,419334.1563
1251,2689,15-02-2024,9879.530273,RTGS,Success,0,6615.709961,3263.820068,412718.4375
1252,2689,11-03-2024,9497.19043,UPI,Success,0,6284.859863,3212.330078,406433.5938
1253,2689,14-04-2024,9494.219727,UPI,Success,0,6330.819824,3163.409912,400102.7813
1254,2689,13-05-2024,9553.290039,UPI,Success,0,6439.149902,3114.129883,393663.625
1255,2689,14-06-2024,9580.55957,Net Banking,Success,0,6516.549805,3064.02002,387147.0625
