default_id,customer_id,loan_id,default_date,default_amount,days_overdue,collection_status,last_contact_date,contact_attampts,legal_notice_sent,recovery_amount,collection_agent_id
1039,2667,2806,27-11-2024,400388.3438,238,Legal Action,13-05-2025,16,1,300577.7813,7
1040,346,4857,29-09-2023,262778.8438,663,Active,02-05-2025,23,1,79583.24219,10
1041,926,3262,28-05-2024,356134.8438,421,Legal Action,12-05-2025,26,1,77111.77344,4
1042,3465,273,10-08-2024,342628.625,347,Active,01-06-2025,5,0,23683.15039,7
1043,3488,1605,26-05-2025,184959.2031,58,Active,30-05-2025,20,0,65468.10156,3
1044,4900,1360,23-11-2023,231019.8438,608,Legal Action,05-06-2025,43,1,76663.60938,1
1045,3186,2310,02-03-2025,413076.6875,143,Active,07-06-2025,15,0,113337.2891,3
1046,1409,3777,18-06-2025,519517.875,35,Active,08-07-2025,23,1,165871.5938,8
1047,4174,2481,11-02-2025,327671.1875,162,Legal Action,20-06-2025,25,1,97976.97656,10
1048,4489,4952,20-03-2025,754750.5625,125,Legal Action,22-06-2025,32,1,175314.8594,2
1049,4107,3902,05-07-2024,479704.0938,383,Legal Action,03-05-2025,26,1,283277.375,8
1050,1188,4207,09-01-2025,157694.7344,195,Active,30-04-2025,6,1,90871.99219,9
1051,425,1388,29-07-2023,238450.7188,725,Active,18-06-2025,24,0,3336.919922,6
1052,1212,468,10-08-2023,336789.8438,713,Active,08-07-2025,5,1,95989.64844,3
1053,731,2231,02-03-2025,244377.6406,143,Active,10-05-2025,30,0,14306.58008,5
1054,1889,3081,22-12-2023,235670.375,579,Legal Action,23-05-2025,27,1,137677.3438,3
1055,436,2336,29-04-2025,283044.25,85,Active,07-06-2025,26,0,106970.7266,6
1056,4677,4539,29-04-2025,852915.25,85,Active,04-06-2025,5,1,482008.625,6
1057,3060,4020,30-06-2025,242614.4063,30,Active,30-06-2025,16,0,61263.32031,1
1058,3460,1762,05-06-2024,150000,413,Legal Action,30-06-2025,19,1,76492.25781,3
1059,818,4640,12-11-2024,291389.5,253,Settled,24-04-2025,30,0,133354.875,3
1060,748,1485,01-05-2025,491704.6875,83,Active,23-06-2025,29,0,138578.9375,6
1061,3688,1150,15-07-2025,416375.4375,30,Legal Action,07-07-2025,28,1,183302.25,5
1062,4327,4549,11-06-2024,149788.3438,407,Settled,03-07-2025,25,1,85360.21094,4
1063,1582,2756,18-08-2024,298354.75,339,Active,23-05-2025,29,0,159678.2656,1
1064,3473,692,04-07-2023,794125.125,750,Legal Action,06-05-2025,33,1,320280.25,10
1065,1704,4812,16-01-2024,776617.25,554,Legal Action,10-06-2025,22,1,189268.4063,9
1066,4973,3477,21-06-2022,272611.5313,1128,Legal Action,04-06-2025,22,1,158494.3125,1
1067,1093,4561,01-11-2024,327100.6563,264,Legal Action,01-07-2025,24,1,102529.8828,7
1068,3896,4463,16-11-2024,172888.5625,249,Settled,14-05-2025,16,0,93740.29688,1
1069,2170,3674,09-09-2023,378527.3438,683,Legal Action,12-06-2025,27,1,54229.12891,10
1070,465,4359,20-11-2024,379340.4375,245,Active,09-05-2025,8,0,221978.2813,4
1071,1953,2429,19-07-2025,302092.9375,30,Legal Action,11-07-2025,38,1,163723.0625,9
1072,854,293,25-12-2024,396692.1875,210,Legal Action,05-05-2025,20,1,64032.39844,5
1073,1558,4221,19-12-2024,215465.875,216,Active,15-07-2025,14,0,70672.50781,2
1074,4790,1728,24-03-2024,199554.3125,486,Active,21-05-2025,13,0,39494.57031,3
1075,3326,2841,22-02-2025,295135.5938,151,Active,28-04-2025,5,0,148395.5156,3
1076,1911,4948,26-06-2024,612531.25,392,Written Off,29-05-2025,44,1,216763.9688,7
1077,4121,3210,22-05-2025,401213.2188,62,Legal Action,26-05-2025,46,1,110959.0078,5
1078,1006,3349,18-05-2025,140987.4531,66,Active,04-07-2025,8,0,13506.04004,5
1079,4244,723,15-04-2025,460205.9688,99,Legal Action,18-05-2025,26,1,160757.875,7
1080,100,2091,31-12-2024,215592.25,204,Active,19-05-2025,29,1,89774.96094,8
1081,2944,1769,26-02-2024,340018.3438,513,Legal Action,18-05-2025,18,1,101317.0625,6
1082,286,3170,20-06-2025,370901.2813,33,Active,07-07-2025,6,0,100761.9609,8
1083,245,3307,09-04-2025,326893.4688,105,Active,02-06-2025,30,0,134901.4375,2
1084,645,2814,18-02-2024,848639.5,521,Active,21-06-2025,22,1,508402.5,8
1085,744,3133,21-07-2025,445590.3438,30,Legal Action,14-07-2025,26,1,196645.9375,10
1086,4920,3279,17-03-2025,216226.6563,128,Active,03-07-2025,21,0,49192.76953,10
1087,2787,4542,05-09-2024,161054.0625,321,Legal Action,05-05-2025,19,1,60114.76953,2
1088,1132,751,02-07-2025,453024.625,30,Active,25-06-2025,16,0,12349.15039,1
1089,3089,2900,15-11-2022,338542.6875,981,Written Off,02-07-2025,47,1,108291.1172,7
1090,1953,2430,15-10-2024,197464.0156,281,Active,16-06-2025,14,0,19334.19922,8
1091,642,2460,20-03-2023,303084.8438,856,Legal Action,02-05-2025,19,1,60890.69922,4
1092,262,2098,07-01-2023,271457.0625,928,Written Off,22-07-2025,66,1,11805.91016,1
1093,1608,2599,26-10-2023,263482.0625,636,Active,21-05-2025,17,0,151410.25,9
1094,2895,1377,16-07-2024,166597.7031,372,Legal Action,05-05-2025,44,1,74212.57813,5
1095,821,918,07-06-2024,240113.1875,411,Legal Action,10-05-2025,48,1,49994.01172,3
1096,577,1065,11-02-2025,527059.1875,162,Active,19-07-2025,15,0,16388.58984,3
1097,2947,626,26-06-2025,438549.2813,30,Legal Action,30-06-2025,42,1,127544.4063,6
1098,2589,2898,09-07-2024,358425.3125,379,Written Off,25-06-2025,41,1,115610.2891,10
1099,915,499,05-08-2024,128239.8203,352,Active,11-07-2025,29,0,7533.02002,1
1100,4959,1591,29-10-2022,354472.7813,998,Written Off,26-05-2025,41,1,9614.759766,5
1101,4560,848,13-02-2025,363476.6875,160,Legal Action,03-05-2025,26,1,112046.5234,4
1102,1352,4493,26-05-2024,258461.4688,423,Legal Action,17-07-2025,21,1,135539.1094,1
1103,2855,1339,08-04-2025,153247,106,Legal Action,12-06-2025,25,1,18133.9707,6
1104,2189,1040,15-02-2025,251200.75,158,Active,28-04-2025,10,0,162925.8906,7
1105,536,4692,01-10-2024,255566.8125,295,Legal Action,27-06-2025,26,1,153559.2344,9
1106,2384,4738,13-06-2025,344085.7813,40,Legal Action,08-07-2025,19,1,172171.7813,7
1107,1553,1680,07-07-2025,300556.25,30,Active,06-07-2025,27,0,44880.80078,2
1108,4997,3836,03-12-2024,113958.0625,232,Active,09-07-2025,11,0,46687.03906,4
1109,3307,1818,10-05-2025,310702.25,74,Active,31-05-2025,30,0,64493.10156,1
1110,1274,319,02-09-2024,588507.3125,324,Legal Action,29-04-2025,45,1,181170.0156,6
1111,4111,4572,02-02-2025,810428.6875,171,Active,16-07-2025,10,0,36160.03906,9
1112,895,415,28-05-2024,165625.7344,421,Legal Action,04-07-2025,35,1,78020.92969,8
1113,4168,1717,04-04-2023,330498.1563,841,Legal Action,03-06-2025,21,1,47605.37109,5
1114,4195,5,03-01-2025,560786.5625,201,Settled,15-06-2025,25,1,358635.1875,1
1115,735,3889,21-09-2024,538063.625,305,Active,24-06-2025,8,0,168785.375,4
1116,670,2997,22-01-2025,361077.6563,182,Active,04-07-2025,6,1,119843.4219,3
1117,635,4919,30-01-2024,291381,540,Settled,03-07-2025,10,0,215406.7656,7
1118,3931,949,23-05-2024,310840.875,426,Settled,04-06-2025,38,1,286512.0938,6
1119,4788,3702,10-05-2024,264324.4063,439,Written Off,28-05-2025,35,1,77195.13281,10
1120,3873,2385,10-12-2023,279526.8125,591,Active,14-05-2025,14,1,28324.10938,5
1121,2514,2642,21-01-2024,324089.8125,549,Legal Action,22-05-2025,34,1,45147.30859,5
1122,3693,3919,16-07-2025,313463.7188,30,Legal Action,03-07-2025,42,1,200805.0625,4
1123,1927,2312,16-08-2023,329201.9688,707,Legal Action,30-06-2025,19,1,181399.75,4
1124,4245,495,31-10-2022,380058.8438,996,Legal Action,19-06-2025,44,1,133710.9375,2
1125,3291,2652,21-10-2023,634752.75,641,Active,07-05-2025,15,1,5825.879883,6
1126,2494,1302,05-01-2025,265993,199,Active,18-05-2025,27,0,140240.9531,9
1127,4929,4511,06-05-2024,257696.4219,443,Written Off,09-05-2025,35,1,44707.32813,4
1128,3242,1843,02-09-2023,242123.2188,690,Settled,15-06-2025,18,0,190408.75,3
1129,2641,2650,19-08-2024,160056.4688,338,Active,23-05-2025,5,0,14933.9502,6
1130,2891,4365,26-03-2025,142273.2031,119,Active,15-07-2025,5,0,34728.96094,7
1131,1253,4796,18-09-2023,370580.0938,674,Active,18-05-2025,23,0,20629.5293,5
1132,2418,543,26-11-2022,432053.4063,970,Legal Action,27-05-2025,49,1,121123.5,2
1133,2112,4247,20-02-2025,372240.9063,153,Active,21-07-2025,10,0,170749.4531,2
1134,4938,3475,16-07-2022,196301.9375,1103,Written Off,23-05-2025,54,1,24566.61914,2
1135,4075,905,02-01-2023,816849.25,933,Written Off,10-06-2025,42,1,106990.9531,7
1136,4396,4981,10-07-2025,204098.1406,30,Legal Action,04-07-2025,31,1,96645.21094,10
1137,1152,1928,23-02-2024,255270.375,516,Legal Action,23-06-2025,36,1,53231.07813,6
1138,4717,2014,05-09-2024,830149.875,321,Active,01-05-2025,9,1,8464.570313,3
1139,139,3880,01-06-2025,365208.3125,52,Active,30-06-2025,27,0,89872.89844,2
1140,4785,4489,08-05-2025,610056.5,76,Legal Action,29-05-2025,48,1,75920.03125,6
1141,1859,896,22-07-2025,115849.8516,30,Active,06-07-2025,9,0,59554.78906,2
1142,2211,151,09-08-2022,367066.8438,1079,Written Off,20-05-2025,66,1,100969.4063,4
1143,1799,4936,09-04-2024,229157.3125,470,Settled,20-07-2025,32,1,205610.0313,4
1144,1732,3752,12-04-2023,193944.5938,833,Legal Action,19-05-2025,26,1,91432.24219,2
1145,4697,259,16-10-2024,525633.0625,280,Active,29-04-2025,16,1,238177.6563,6
1146,4613,3922,02-04-2024,423983.9375,477,Legal Action,16-06-2025,32,1,76256.57031,9
1147,4444,1268,07-07-2025,454375.2188,30,Active,03-07-2025,22,0,30510.9707,9
1148,3065,2672,24-09-2024,742369.8125,302,Active,25-06-2025,22,0,430645.625,3
1149,2036,1706,22-02-2025,427420.5,151,Active,13-07-2025,12,0,101648.0234,8
1150,1808,2984,09-01-2025,321190.5625,195,Settled,13-07-2025,28,1,231933.875,6
1151,1406,2612,16-04-2024,674258.25,463,Written Off,08-07-2025,45,1,242683.1563,7
1152,1111,2395,21-04-2025,370171.25,93,Legal Action,29-05-2025,32,1,180165.7969,3
1153,4072,779,14-04-2024,795787.25,465,Legal Action,24-06-2025,22,1,508309.0938,8
1154,2479,507,11-11-2023,348200.9063,620,Legal Action,16-07-2025,20,1,71517.59375,2
1155,3517,4184,16-12-2024,174307.6719,219,Active,07-05-2025,29,0,43941.60156,9
1156,1935,2039,30-01-2025,263063.4688,174,Active,29-05-2025,18,0,89765.03125,9
1157,192,1941,13-06-2024,192001.5156,405,Written Off,30-04-2025,64,1,10254.87012,9
1158,2609,2732,01-12-2024,329734.4375,234,Settled,22-06-2025,23,0,230503.6563,8
1159,2014,3801,07-06-2024,582406.625,411,Written Off,07-05-2025,31,1,39445.75,7
1160,2224,2792,27-07-2024,291465,361,Legal Action,07-07-2025,33,1,118775.8984,9
1161,2049,3445,26-03-2025,653861.5,119,Active,04-06-2025,28,0,123720.7578,6
1162,1590,865,01-06-2025,192444.8281,52,Legal Action,08-06-2025,44,1,137274.0156,1
1163,3042,2186,17-06-2024,339420.0313,401,Legal Action,28-05-2025,34,1,165222.375,9
1164,3357,1743,13-01-2025,205429.6563,191,Active,07-05-2025,15,0,111941.2891,7
1165,4722,1629,28-05-2025,208888.5,56,Active,21-06-2025,14,0,39025.69922,10
1166,3252,347,10-04-2025,294676.75,104,Active,14-06-2025,25,0,83206.39844,5
1167,1501,3485,28-04-2025,526569.5,86,Active,10-07-2025,11,1,124496.1563,10
1168,2077,2365,10-09-2024,408232.0625,316,Settled,06-07-2025,32,1,378763.5313,8
1169,3356,1902,08-07-2025,479630.7813,30,Legal Action,26-06-2025,15,1,69597.60938,3
1170,4875,777,09-01-2022,596891.9375,1291,Settled,09-05-2025,37,1,471021.3438,9
1171,2435,3028,01-06-2025,313379.9375,52,Legal Action,13-06-2025,39,1,105353.8516,6
1172,2970,2011,08-03-2024,432995.9375,502,Written Off,03-07-2025,33,1,152338.4531,4
1173,1675,145,03-05-2025,279900.625,81,Active,29-06-2025,16,0,138988.2188,6
1174,2895,1375,27-04-2025,376449.5625,87,Active,25-06-2025,13,0,39542.41016,2
1175,1735,3241,10-02-2023,464202.2188,894,Settled,21-07-2025,27,0,326201.0938,6
1176,4772,531,30-10-2024,282604.5938,266,Settled,21-06-2025,23,0,282604.5938,3
1177,4447,479,16-10-2024,212459.7656,280,Active,24-05-2025,7,1,104456.9297,9
1178,3167,3465,29-06-2025,355546.1875,30,Active,19-07-2025,28,0,131211.625,8
1179,144,1687,18-04-2025,275259.875,96,Legal Action,13-06-2025,46,1,64656.17188,6
1180,3505,550,23-06-2025,199638.1563,30,Legal Action,02-07-2025,50,1,135656.7969,7
1181,4465,1346,29-04-2025,206739.625,85,Legal Action,20-05-2025,15,1,69344.49219,4
1182,4751,4260,20-09-2024,244127.5781,306,Settled,27-04-2025,29,0,143025.125,9
1183,440,4654,08-08-2023,245849.0313,715,Active,02-06-2025,10,0,80238.32813,5
1184,4035,1995,03-01-2025,508173.0625,201,Settled,10-05-2025,18,1,301303.3125,2
1185,4434,571,05-02-2025,137117.7813,168,Active,17-07-2025,25,0,17777.36914,1
1186,3674,2750,09-07-2025,331713.0938,30,Active,28-06-2025,25,0,56999.23828,7
1187,1380,893,25-07-2024,444441.6875,363,Legal Action,15-06-2025,37,1,82548.90625,9
1188,452,2454,29-03-2023,151954.1719,847,Written Off,08-06-2025,40,1,16925.35938,5
1189,1281,2426,08-01-2024,144192.8438,562,Active,21-06-2025,18,0,39966.33984,7
1190,4213,516,12-08-2023,777540.9375,711,Legal Action,10-05-2025,24,1,324618.5,4
1191,2067,585,04-08-2024,324444.5625,353,Active,25-05-2025,21,0,51739.30859,8
1192,4982,1502,12-03-2025,710065.125,133,Active,05-05-2025,23,1,22437.33984,1
1193,3338,2742,18-08-2024,231241.4375,339,Legal Action,11-06-2025,39,1,101070.3672,8
1194,3118,3588,28-12-2024,337887.75,207,Settled,28-04-2025,17,1,331641.6875,8
1195,2149,4565,19-07-2025,361264.2813,30,Active,03-07-2025,27,0,212169.2969,9
1196,4455,1938,07-04-2023,649076.625,838,Written Off,30-06-2025,41,1,177990.5156,9
1197,2245,2999,18-10-2024,235429.5625,278,Active,20-06-2025,27,0,43698.57813,5
1198,2246,389,13-05-2025,372142.8438,71,Legal Action,21-06-2025,28,1,266311.4375,1
1199,1946,1305,11-07-2025,255778.3594,30,Active,01-07-2025,10,0,125457.5313,9
1200,4122,742,12-02-2025,712544.5,161,Active,05-05-2025,22,0,394036.0625,3
1201,315,2280,05-06-2025,255623.3438,48,Active,19-07-2025,25,0,152997.0469,7
1202,1267,2966,25-11-2024,541795.875,240,Active,03-06-2025,14,1,140817.6563,7
1203,1512,133,14-07-2025,190229.8125,30,Active,16-07-2025,23,0,93205.17969,5
1204,438,3749,08-03-2023,695693.875,868,Written Off,25-05-2025,26,1,52574.21875,9
1205,4621,2038,21-12-2023,324693.4063,580,Legal Action,16-06-2025,32,1,213244.6563,10
1206,2754,2062,20-01-2025,686631.625,184,Settled,24-06-2025,17,1,595366.125,8
1207,2356,2957,21-02-2025,246845.3281,152,Active,21-07-2025,10,0,38126.37109,4
1208,1316,4352,03-05-2025,373161.125,81,Active,04-05-2025,13,0,87184.96094,10
1209,2098,4701,14-12-2024,414828.4375,221,Active,16-07-2025,24,0,124568.2578,9
1210,100,2092,02-07-2024,216751.3594,386,Written Off,12-06-2025,25,1,83624.14844,3
1211,4162,3300,20-12-2024,139643.8594,215,Settled,18-07-2025,26,1,100987.75,7
1212,1602,4430,01-02-2025,591667.75,172,Active,12-06-2025,5,0,198350.7969,7
1213,1816,3511,30-07-2024,375394.875,358,Active,02-07-2025,5,1,75115.5,5
1214,1378,736,22-02-2024,474042.9375,517,Legal Action,03-05-2025,15,1,176384.2188,5
1215,806,4369,19-07-2025,117970.9297,30,Active,25-06-2025,7,0,74338.3125,2
1216,3828,535,30-03-2025,242222.6406,115,Active,17-06-2025,20,0,45093.39844,10
1217,1116,3324,29-01-2025,355225.4063,175,Active,04-06-2025,7,0,159910.4063,10
1218,738,2932,09-08-2024,281042.0625,348,Legal Action,01-05-2025,23,1,187354.0469,8
1219,4913,4829,27-03-2025,905976.75,118,Active,29-06-2025,15,0,177882.4219,1
1220,1571,253,23-04-2023,293505.2813,822,Legal Action,28-04-2025,36,1,37758.76172,9
1221,1177,1126,16-05-2025,255148.2031,68,Legal Action,06-06-2025,43,1,111054.9297,1
1222,1618,4263,18-05-2024,571759.75,431,Written Off,04-07-2025,63,1,139974.5938,9
1223,172,819,05-02-2025,328408.9375,168,Active,17-06-2025,22,0,88296.85938,2
1224,674,1891,01-06-2022,482240.0938,1148,Written Off,05-06-2025,27,1,54321.53125,3
1225,3017,2772,25-08-2024,408776.4375,332,Settled,02-05-2025,26,1,288322.0938,1
1226,541,2354,30-03-2025,398283.3125,115,Active,23-05-2025,10,0,133714.8125,8
1227,4696,3256,04-07-2025,260183.5,30,Active,10-07-2025,18,0,100636.5313,9
1228,1144,3179,25-04-2025,259150.6406,89,Active,21-06-2025,10,0,89001.27344,1
1229,1847,439,15-04-2024,569435.1875,464,Legal Action,10-06-2025,39,1,229925.0469,10
1230,4718,3069,27-08-2024,322909.0938,330,Legal Action,20-06-2025,33,1,180781.1406,3
1231,2447,4416,23-05-2025,494495.25,61,Legal Action,28-06-2025,17,1,227135.8438,5
1232,4591,3086,11-04-2025,492353.25,103,Legal Action,05-07-2025,50,1,302872.375,7
1233,4686,3366,14-10-2022,398085.0625,1013,Written Off,03-07-2025,28,1,13558.59961,1
1234,1564,3295,28-07-2024,375471.1563,360,Legal Action,16-05-2025,21,1,159675.5469,3
1235,2011,2315,02-10-2023,432103.9688,660,Legal Action,02-05-2025,16,1,263576.5625,8
1236,766,3809,11-06-2025,365385.9688,42,Active,16-07-2025,18,0,195072.5938,6
1237,2134,748,14-03-2025,291371.125,131,Legal Action,14-05-2025,34,1,167142.0625,4
1238,1620,4278,12-12-2024,600009.625,223,Active,25-05-2025,7,0,78165.32813,8
1239,4010,2001,22-02-2025,566194.125,151,Active,29-04-2025,28,0,354836.375,3
1240,2490,279,28-04-2025,151834.2969,86,Legal Action,28-06-2025,24,1,75081.32813,1
1241,2037,4435,01-02-2025,206856.5938,172,Active,18-05-2025,27,0,46597.03125,2
1242,1239,4807,18-07-2023,167584.4063,736,Written Off,23-05-2025,52,1,3401.449951,10
1243,4411,3026,25-02-2023,228453.7656,879,Written Off,17-07-2025,52,1,70688.42969,7
1244,2419,885,02-04-2025,204301.9688,112,Active,14-07-2025,29,0,121118.5781,9
1245,3105,5000,10-06-2024,391607.5313,408,Written Off,13-05-2025,60,1,93786.8125,7
1246,2257,4615,07-05-2025,301987.2813,77,Active,13-07-2025,16,0,76990.71875,2
1247,4393,2079,05-05-2025,271982.2813,79,Active,13-06-2025,28,0,89122.11719,3
1248,3487,591,24-06-2024,332359.875,394,Settled,06-07-2025,40,0,135068.0625,6
1249,1644,4271,03-12-2023,262619.4375,598,Active,17-07-2025,19,0,96132.63281,8
1250,2343,1956,14-09-2024,472131.6875,312,Active,08-07-2025,9,0,94092.11719,5
1251,4419,1403,22-05-2025,355474.9375,62,Legal Action,20-06-2025,35,1,99367.92969,6
1252,1167,3778,17-09-2022,332759.9688,1040,Written Off,02-07-2025,27,1,114411.2891,3
1253,2505,4558,26-03-2025,254657.9844,119,Active,06-05-2025,22,0,35871.21875,4
1254,3975,270,20-02-2024,434756.1563,519,Written Off,09-06-2025,27,1,3508.060059,3
1255,2746,2926,20-11-2024,243671.9375,245,Active,04-06-2025,21,1,7173.640137,9
1256,888,1273,26-06-2025,229580,30,Active,15-07-2025,14,0,17095.41016,1
1257,924,1627,14-07-2023,575516.9375,740,Settled,05-06-2025,26,0,323962.25,9
1258,543,1781,24-06-2025,246541.0625,30,Legal Action,16-07-2025,43,1,83753.02344,1
1259,3791,3497,27-09-2024,285551.9688,299,Settled,25-06-2025,18,1,177718.2969,8
1260,3708,1025,03-10-2024,559100.375,293,Active,02-05-2025,22,1,199633.2031,3
1261,2083,3789,17-03-2025,499073.6875,128,Active,17-06-2025,19,0,71313.78906,1
1262,3536,2192,17-09-2024,696359.5625,309,Settled,12-07-2025,19,1,560662.0625,8
1263,2506,4916,19-02-2025,433642.2188,154,Active,24-05-2025,30,0,11581.36035,2
1264,264,3650,05-06-2025,188456.7188,48,Legal Action,18-07-2025,37,1,56628.80078,3
1265,565,3532,09-07-2024,259076.2188,379,Active,05-06-2025,22,0,22020.42969,9
1266,1918,4876,11-05-2025,274377.6875,73,Active,20-06-2025,6,0,162583.1094,4
1267,4270,1488,11-02-2025,345048.7813,162,Active,05-06-2025,11,0,131022.2891,4
1268,3867,447,12-02-2025,499415.375,161,Active,28-05-2025,13,0,192584.8438,7
1269,3966,1382,30-01-2024,368478.2188,540,Active,18-05-2025,13,0,215168,5
1270,4313,803,18-11-2023,171618.875,613,Settled,24-06-2025,14,0,163117.3906,1
1271,2749,714,18-05-2025,378772,66,Active,29-05-2025,25,0,52218.98047,6
1272,789,621,14-12-2023,344669.7188,587,Settled,10-07-2025,18,1,287479.9063,10
1273,2968,4902,11-05-2024,194803.0625,438,Legal Action,17-07-2025,42,1,51692.05859,2
1274,87,3042,24-10-2024,345156.5625,272,Legal Action,12-06-2025,26,1,100374.4531,1
1275,3527,4246,20-03-2025,293995.8125,125,Legal Action,04-07-2025,25,1,69862.35938,3
1276,133,1846,31-03-2024,251558.2344,479,Legal Action,09-06-2025,36,1,29477.96094,4
1277,1981,2540,06-08-2022,627145,1082,Written Off,22-06-2025,69,1,78859.9375,10
1278,143,3819,14-07-2025,346008.75,30,Active,19-07-2025,22,0,42978.28906,10
1279,3244,2826,17-08-2024,204667.9063,340,Active,14-07-2025,14,0,95299.71875,9
1280,2797,3391,14-05-2024,561273.4375,435,Legal Action,04-05-2025,34,1,112796.1797,9
1281,3756,2390,11-07-2025,361779.125,30,Legal Action,09-07-2025,43,1,59244.23828,8
1282,709,4610,31-07-2024,257946.6094,357,Settled,06-05-2025,25,1,257946.6094,8
1283,1165,4645,17-01-2024,259740.3438,553,Active,30-06-2025,24,1,38608.82813,8
1284,1268,1263,22-07-2025,549789.0625,30,Active,02-07-2025,14,1,106513.8438,2
1285,2376,1456,10-06-2025,603838.75,43,Legal Action,29-06-2025,29,1,148176.6719,9
1286,3312,1521,04-11-2024,701715.1875,261,Active,18-06-2025,24,1,318516.6563,3
1287,974,2057,23-03-2025,285547.625,122,Active,14-06-2025,21,0,135518.9844,7
1288,3959,4250,22-07-2023,257970.5313,732,Legal Action,06-05-2025,50,1,39644.71094,4
1289,1483,654,24-06-2025,162412.125,30,Active,05-07-2025,13,0,90757.47656,8
1290,1354,378,05-11-2023,145305.9219,626,Active,21-05-2025,22,0,46033.71094,3
1291,3960,45,15-01-2024,311141.7813,555,Legal Action,30-05-2025,44,1,230287.7969,4
1292,3399,2320,22-11-2023,140926.8594,609,Active,28-05-2025,7,0,20287.24023,1
